sweep,param_name,param,beta,theta,g,ord_p00,ord_p11,ord_coh,legacy_p00,legacy_p11,legacy_coh,running_p00,running_p11,running_coh,legacy_dp00,legacy_dp11,legacy_dcoh,running_dp00,running_dp11,running_dcoh
temperature,beta,5.003448275862068,5.003448275862068,1.5707963267948966,0.5,0.4074981808296927,0.5925018191703073,1.8243029214395634e-17,0.9999999999941882,5.8117314200301744e-12,1.852794288192792e-16,0.39057991039836765,0.6094200896016322,7.160823979327566e-17,0.5925018191644955,-0.5925018191644956,1.6703639960488356e-16,-0.016918270431325044,0.016918270431324878,5.336521057888003e-17
temperature,beta,5.275862068965517,5.275862068965517,1.5707963267948966,0.5,0.4047416371568206,0.5952583628431793,6.4976273177896635e-18,0.9999999999999989,9.999999999999898e-16,1.9557776777992196e-16,0.39079693340935673,0.6092030665906433,7.582193032604757e-17,0.5952583628431782,-0.5952583628431783,1.890801404621323e-16,-0.013944703747463871,0.013944703747463927,6.93243030082579e-17
temperature,beta,5.548275862068965,5.548275862068965,1.5707963267948966,0.5,0.40194530495916864,0.5980546950408313,1.5753997453457233e-17,0.9999999999999858,1.4254954161381438e-14,2.055877645841845e-16,0.39072916107044314,0.6092708389295569,7.98413569429016e-17,0.5980546950408172,-0.5980546950408171,1.8983376713072727e-16,-0.011216143888725494,0.011216143888725605,6.408735948944437e-17
temperature,beta,5.820689655172413,5.820689655172413,1.5707963267948966,0.5,0.3991093150388762,0.6008906849611239,6.761781804233371e-19,0.9999999999999813,1.871861156656363e-14,2.1525461883505632e-16,0.39034788458621694,0.6096521154137832,8.363501348619707e-17,0.6008906849611051,-0.6008906849611051,2.1457844065463298e-16,-0.008761430452659258,0.008761430452659313,8.295883530577374e-17
temperature,beta,6.093103448275862,6.093103448275862,1.5707963267948966,0.5,0.39623445154843306,0.6037655484515668,3.278953333852821e-17,0.9999999999999991,1.0000000000000121e-15,2.2453515756115553e-16,0.38963887148543974,0.6103611285145603,8.717811872980305e-17,0.603765548451566,-0.6037655484515658,1.9174562422262733e-16,-0.0065955800629933226,0.006595580062993434,5.4388585391274846e-17
temperature,beta,6.36551724137931,6.36551724137931,1.5707963267948966,0.5,0.39332246099325086,0.6066775390067493,2.149880346193006e-18,0.9999999999999677,3.227670898455416e-14,2.3339779063346725e-16,0.3886003706537299,0.61139962934627,9.045304628423687e-17,0.6066775390067168,-0.606677539006717,2.3124791028727424e-16,-0.004722090339520979,0.004722090339520757,8.830316593804387e-17
temperature,beta,6.637931034482758,6.637931034482758,1.5707963267948966,0.5,0.3903763472464398,0.6096236527535601,2.0175194212931758e-17,0.9999999999999989,9.999999999999963e-16,2.4182190620406197e-16,0.38724080991117804,0.612759190088822,9.344923623307645e-17,0.609623652753559,-0.6096236527535591,2.2164671199113022e-16,-0.0031355373352617844,0.00313553733526184,7.327404202014469e-17
temperature,beta,6.910344827586206,6.910344827586206,1.5707963267948966,0.5,0.3874006572221963,0.6125993427778037,3.1108344098488445e-18,0.9999999999999989,9.999999999999908e-16,2.497968488621722e-16,0.3855764145595587,0.6144235854404414,9.61626892095879e-17,0.6125993427778026,-0.6125993427778027,2.4668601445232336e-16,-0.0018242426626375874,0.0018242426626376984,9.305185479973906e-17
temperature,beta,7.182758620689654,7.182758620689654,1.5707963267948966,0.5,0.38440175675971394,0.6155982432402859,1.3246701158789185e-17,0.999999999999927,7.308237761268371e-14,2.573206292235137e-16,0.3836289323748158,0.6163710676251841,9.859516673988597e-17,0.615598243240213,-0.6155982432402128,2.4407392806472454e-16,-0.0007728243848981187,0.0007728243848982297,8.534846558109679e-17
temperature,beta,7.455172413793103,7.455172413793103,1.5707963267948966,0.5,0.3813880915563602,0.6186119084436398,1.8150858194692483e-17,0.9999999999999989,9.999999999999879e-16,2.643985021881558e-16,0.38142359602562964,0.6185764039743703,1.0075322292209136e-16,0.6186119084436387,-0.6186119084436388,2.462476439934633e-16,3.5504469269420635e-05,-3.5504469269476147e-05,8.260236472739888e-17
temperature,beta,7.727586206896551,7.727586206896551,1.5707963267948966,0.5,0.37837042359955386,0.6216295764004461,1.9715509604436778e-17,0.9999999999999991,1.0000000000000827e-15,2.7104152838148884e-16,0.3789873992455263,0.6210126007544737,1.026471778477264e-16,0.6216295764004452,-0.6216295764004451,2.5132601877705207e-16,0.0006169756459724618,-0.0006169756459724063,8.293166824328963e-17
temperature,beta,8.0,8.0,1.5707963267948966,0.5,0.37536202904247024,0.6246379709575298,7.48131911106383e-18,0.9999999999999989,9.999999999999527e-16,2.772652054047384e-16,0.3763477158834964,0.6236522841165035,1.0429011953042657e-16,0.6246379709575287,-0.6246379709575288,2.6978388629367455e-16,0.0009856868410261788,-0.0009856868410262898,9.680880041936274e-17
