key,status,error,timestamp,elapsed_s,window_name,window_family,bandwidth,omega_min,omega_max,beta,omega_q,theta,g,n_modes,n_cut,case,dw,detune_over_omega_q,tail_fraction,ordered_p00,ordered_coh,best_cont_p00,best_cont_coh,best_disc_p00,best_disc_coh,ed_p00,ed_coh,d_ed_ordered_p00,d_ed_cont_p00,d_ed_disc_p00,d_ed_ordered_coh,d_ed_cont_coh,d_ed_disc_coh
center_d1.20|7.18000000|2|4,ok,,2026-02-20 11:27:16,0.011272199997620191,center_d1.20,centered,2.1500000000000004,0.05,2.2,7.18,1.0,1.5707963267948966,0.5,2,4,m2c4,2.1500000000000004,0.95,0.6990292757659671,0.27694293616302657,1.842480169817754e-17,0.3573184936398744,8.869418755292061e-17,0.3762580323048259,1.0862457063871747e-16,0.25405367281680596,2.069841406474797e-16,-0.0228892633462206,-0.10326482082306843,-0.12220435948801994,1.8855933894930218e-16,1.182899530945591e-16,9.835957000876224e-17
center_d1.20|7.18000000|2|5,ok,,2026-02-20 11:27:16,0.0014604999960283749,center_d1.20,centered,2.1500000000000004,0.05,2.2,7.18,1.0,1.5707963267948966,0.5,2,5,m2c5,2.1500000000000004,0.95,0.6990292757659671,0.27694293616302657,1.842480169817754e-17,0.3573184936398744,8.869418755292061e-17,0.3762580323048259,1.0862457063871747e-16,0.2817158726251697,5.137442901164439e-16,0.0047729364621431625,-0.07560262101470466,-0.09454215967965618,4.953194884182664e-16,4.250501025635233e-16,4.0511971947772647e-16
center_d1.20|7.18000000|2|6,ok,,2026-02-20 11:27:16,0.0021330000017769635,center_d1.20,centered,2.1500000000000004,0.05,2.2,7.18,1.0,1.5707963267948966,0.5,2,6,m2c6,2.1500000000000004,0.95,0.6990292757659671,0.27694293616302657,1.842480169817754e-17,0.3573184936398744,8.869418755292061e-17,0.3762580323048259,1.0862457063871747e-16,0.30238291619884244,3.649147862020141e-17,0.02543998003581588,-0.054935577441031946,-0.07387511610598346,1.8066676922023867e-17,-5.2202708932719206e-17,-7.213309201851607e-17
center_d1.20|7.18000000|3|4,ok,,2026-02-20 11:27:16,0.008093900003586896,center_d1.20,centered,2.1500000000000004,0.05,2.2,7.18,1.0,1.5707963267948966,0.5,3,4,m3c4,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.27694293616302657,1.842480169817754e-17,0.3573184936398744,8.869418755292061e-17,0.3695482840519928,9.861217745258262e-17,0.2622080869279471,5.643323287431191e-17,-0.01473484923507945,-0.09511040671192728,-0.10734019712404569,3.800843117613437e-17,-3.2260954678608706e-17,-4.2178944578270715e-17
center_d1.20|7.18000000|3|5,ok,,2026-02-20 11:27:16,0.024384299998928327,center_d1.20,centered,2.1500000000000004,0.05,2.2,7.18,1.0,1.5707963267948966,0.5,3,5,m3c5,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.27694293616302657,1.842480169817754e-17,0.3573184936398744,8.869418755292061e-17,0.3695482840519928,9.861217745258262e-17,0.2806172992415719,8.960419110571239e-17,0.0036743630785453507,-0.07670119439830247,-0.08893098481042089,7.117938940753485e-17,9.100035527917732e-19,-9.007986346870236e-18
center_d1.20|7.18000000|3|6,ok,,2026-02-20 11:27:16,0.09012929999880726,center_d1.20,centered,2.1500000000000004,0.05,2.2,7.18,1.0,1.5707963267948966,0.5,3,6,m3c6,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.27694293616302657,1.842480169817754e-17,0.3573184936398744,8.869418755292061e-17,0.3695482840519928,9.861217745258262e-17,0.294659982564017,1.4867906175762655e-16,0.01771704640099042,-0.0626585110758574,-0.07488830148797582,1.3025426005944902e-16,5.998487420470593e-17,5.0066884305043925e-17
center_d1.20|7.18000000|4|4,ok,,2026-02-20 11:27:16,0.1499513000017032,center_d1.20,centered,2.1500000000000004,0.05,2.2,7.18,1.0,1.5707963267948966,0.5,4,4,m4c4,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.27694293616302657,1.842480169817754e-17,0.3573184936398744,8.869418755292061e-17,0.36622777646028004,9.525870150134125e-17,0.2675466923098437,8.267273351876826e-17,-0.009396243853182884,-0.08977180133003071,-0.09868108415043636,6.424793182059072e-17,-6.021454034152352e-18,-1.2585967982572985e-17
center_d1.20|7.18000000|4|5,ok,,2026-02-20 11:27:16,1.3659005999943474,center_d1.20,centered,2.1500000000000004,0.05,2.2,7.18,1.0,1.5707963267948966,0.5,4,5,m4c5,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.27694293616302657,1.842480169817754e-17,0.3573184936398744,8.869418755292061e-17,0.36622777646028004,9.525870150134125e-17,0.2814864729275289,1.9573117889431312e-16,0.0045435367645023095,-0.07583202071234552,-0.08474130353275117,1.773063771961356e-16,1.070369913413925e-16,1.0047247739297187e-16
center_d1.20|7.18000000|4|6,ok,,2026-02-20 11:27:17,9.87364499999967,center_d1.20,centered,2.1500000000000004,0.05,2.2,7.18,1.0,1.5707963267948966,0.5,4,6,m4c6,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.27694293616302657,1.842480169817754e-17,0.3573184936398744,8.869418755292061e-17,0.36622777646028004,9.525870150134125e-17,0.29203010959924114,9.809838163295836e-17,0.015087173436214574,-0.06528838404063325,-0.0741976668610389,7.967357993478082e-17,9.404194080037745e-18,2.839680131617112e-18
center_d1.20|8.12000000|2|4,ok,,2026-02-20 11:27:27,0.009814599994570017,center_d1.20,centered,2.1500000000000004,0.05,2.2,8.120000000000001,1.0,1.5707963267948966,0.5,2,4,m2c4,2.1500000000000004,0.95,0.6990292757659671,0.272099137677718,1.536415426033367e-17,0.3610993468332435,9.644254156532596e-17,0.3708949958957883,1.2209498620058653e-16,0.2571765140375211,2.3436693548538514e-16,-0.014922623640196864,-0.1039228327957224,-0.11371848185826716,2.1900278122505146e-16,1.3792439392005916e-16,1.122719492847986e-16
center_d1.20|8.12000000|2|5,ok,,2026-02-20 11:27:27,0.0016240000040852465,center_d1.20,centered,2.1500000000000004,0.05,2.2,8.120000000000001,1.0,1.5707963267948966,0.5,2,5,m2c5,2.1500000000000004,0.95,0.6990292757659671,0.272099137677718,1.536415426033367e-17,0.3610993468332435,9.644254156532596e-17,0.3708949958957883,1.2209498620058653e-16,0.2853609904350164,6.061237650822106e-16,0.013261852757298409,-0.07573835639822712,-0.08553400546077189,5.907596108218769e-16,5.096812235168847e-16,4.840287788816241e-16
center_d1.20|8.12000000|2|6,ok,,2026-02-20 11:27:27,0.0022004000056767836,center_d1.20,centered,2.1500000000000004,0.05,2.2,8.120000000000001,1.0,1.5707963267948966,0.5,2,6,m2c6,2.1500000000000004,0.95,0.6990292757659671,0.272099137677718,1.536415426033367e-17,0.3610993468332435,9.644254156532596e-17,0.3708949958957883,1.2209498620058653e-16,0.30609100305197534,4.6038697891723364e-17,0.03399186537425736,-0.055008343781268176,-0.06480399284381294,3.0674543631389693e-17,-5.04038436736026e-17,-7.605628830886316e-17
center_d1.20|8.12000000|3|4,ok,,2026-02-20 11:27:27,0.007400299997243565,center_d1.20,centered,2.1500000000000004,0.05,2.2,8.120000000000001,1.0,1.5707963267948966,0.5,3,4,m3c4,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.272099137677718,1.536415426033367e-17,0.3610993468332435,9.644254156532596e-17,0.3674471297930836,1.0866458077897316e-16,0.2639516136262138,8.83638307569178e-17,-0.008147524051504207,-0.09714773320702974,-0.1034955161668698,7.299967649658413e-17,-8.078710808408162e-18,-2.030075002205536e-17
center_d1.20|8.12000000|3|5,ok,,2026-02-20 11:27:27,0.02529839999624528,center_d1.20,centered,2.1500000000000004,0.05,2.2,8.120000000000001,1.0,1.5707963267948966,0.5,3,5,m3c5,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.272099137677718,1.536415426033367e-17,0.3610993468332435,9.644254156532596e-17,0.3674471297930836,1.0866458077897316e-16,0.2831987358630988,1.0724106974397117e-16,0.01109959818538081,-0.07790061097014472,-0.08424839392998479,9.18769154836375e-17,1.0798528178645208e-17,-1.4235110350019904e-18
center_d1.20|8.12000000|3|6,ok,,2026-02-20 11:27:27,0.09041240000078687,center_d1.20,centered,2.1500000000000004,0.05,2.2,8.120000000000001,1.0,1.5707963267948966,0.5,3,6,m3c6,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.272099137677718,1.536415426033367e-17,0.3610993468332435,9.644254156532596e-17,0.3674471297930836,1.0866458077897316e-16,0.29769851961019594,1.6958150237227912e-16,0.02559938193247796,-0.06340082722304757,-0.06974861018288764,1.5421734811194544e-16,7.313896080695315e-17,6.091692159330595e-17
center_d1.20|8.12000000|4|4,ok,,2026-02-20 11:27:27,0.15166969999700086,center_d1.20,centered,2.1500000000000004,0.05,2.2,8.120000000000001,1.0,1.5707963267948966,0.5,4,4,m4c4,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.272099137677718,1.536415426033367e-17,0.3610993468332435,9.644254156532596e-17,0.36574038710758383,1.0424950549473229e-16,0.2685870629653194,9.58610947265849e-17,-0.0035120747123985607,-0.0925122838679241,-0.09715332414226441,8.049694046625122e-17,-5.814468387410684e-19,-8.388410768147392e-18
center_d1.20|8.12000000|4|5,ok,,2026-02-20 11:27:27,1.4399783999979263,center_d1.20,centered,2.1500000000000004,0.05,2.2,8.120000000000001,1.0,1.5707963267948966,0.5,4,5,m4c5,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.272099137677718,1.536415426033367e-17,0.3610993468332435,9.644254156532596e-17,0.36574038710758383,1.0424950549473229e-16,0.283291377545062,2.1987190126857853e-16,0.011192239867344023,-0.07780796928818151,-0.08244900956252182,2.0450774700824485e-16,1.2342935970325255e-16,1.1562239577384623e-16
center_d1.20|8.12000000|4|6,ok,,2026-02-20 11:27:29,9.755249599998933,center_d1.20,centered,2.1500000000000004,0.05,2.2,8.120000000000001,1.0,1.5707963267948966,0.5,4,6,m4c6,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.272099137677718,1.536415426033367e-17,0.3610993468332435,9.644254156532596e-17,0.36574038710758383,1.0424950549473229e-16,0.2942950617264263,1.147711742573419e-16,0.022195924048708293,-0.06680428510681724,-0.07144532538115755,9.940701999700821e-17,1.8328632692015924e-17,1.05216687626096e-17
center_d1.20|9.06000000|2|4,ok,,2026-02-20 11:27:39,0.0091480999981286,center_d1.20,centered,2.1500000000000004,0.05,2.2,9.06,1.0,1.5707963267948966,0.5,2,4,m2c4,2.1500000000000004,0.95,0.6990292757659671,0.2684899487677965,4.38420555749747e-18,0.35755452235969987,1.005317400814402e-16,0.36230052218499614,1.33237031984472e-16,0.2598439249540815,2.6165907245667854e-16,-0.008646023813715042,-0.09771059740561838,-0.10245659723091466,2.5727486689918105e-16,1.6112733237523835e-16,1.2842204047220654e-16
center_d1.20|9.06000000|2|5,ok,,2026-02-20 11:27:39,0.0020210999937262386,center_d1.20,centered,2.1500000000000004,0.05,2.2,9.06,1.0,1.5707963267948966,0.5,2,5,m2c5,2.1500000000000004,0.95,0.6990292757659671,0.2684899487677965,4.38420555749747e-18,0.35755452235969987,1.005317400814402e-16,0.36230052218499614,1.33237031984472e-16,0.2883221756019707,6.984752267986744e-16,0.019832226834174183,-0.06923234675772916,-0.07397834658302543,6.940910212411769e-16,5.979434867172342e-16,5.652381948142024e-16
center_d1.20|9.06000000|2|6,ok,,2026-02-20 11:27:39,0.0022939999980735593,center_d1.20,centered,2.1500000000000004,0.05,2.2,9.06,1.0,1.5707963267948966,0.5,2,6,m2c6,2.1500000000000004,0.95,0.6990292757659671,0.2684899487677965,4.38420555749747e-18,0.35755452235969987,1.005317400814402e-16,0.36230052218499614,1.33237031984472e-16,0.30899810457463367,5.59144226493869e-17,0.04050815580683714,-0.0485564177850662,-0.053302417610362474,5.1530217091889424e-17,-4.46173174320533e-17,-7.73226093350851e-17
center_d1.20|9.06000000|3|4,ok,,2026-02-20 11:27:39,0.007348600003751926,center_d1.20,centered,2.1500000000000004,0.05,2.2,9.06,1.0,1.5707963267948966,0.5,3,4,m3c4,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.2684899487677965,4.38420555749747e-18,0.35755452235969987,1.005317400814402e-16,0.36063364950573096,1.1579988177465916e-16,0.2657401540146899,1.2245786606335192e-16,-0.0027497947531066047,-0.09181436834500994,-0.09489349549104104,1.1807366050585446e-16,2.1926125981911723e-17,6.6579842886927614e-18
center_d1.20|9.06000000|3|5,ok,,2026-02-20 11:27:39,0.024406899996392895,center_d1.20,centered,2.1500000000000004,0.05,2.2,9.06,1.0,1.5707963267948966,0.5,3,5,m3c5,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.2684899487677965,4.38420555749747e-18,0.35755452235969987,1.005317400814402e-16,0.36063364950573096,1.1579988177465916e-16,0.28562806960381326,1.2281886299383851e-16,0.017138120836016735,-0.0719264527558866,-0.0750055799019177,1.1843465743634105e-16,2.2287122912398314e-17,7.018981219179352e-18
center_d1.20|9.06000000|3|6,ok,,2026-02-20 11:27:39,0.08935759999440052,center_d1.20,centered,2.1500000000000004,0.05,2.2,9.06,1.0,1.5707963267948966,0.5,3,6,m3c6,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.2684899487677965,4.38420555749747e-18,0.35755452235969987,1.005317400814402e-16,0.36063364950573096,1.1579988177465916e-16,0.30044566536377326,1.9058243887326609e-16,0.031955716595976735,-0.057108856995926605,-0.060187984141957696,1.8619823331576863e-16,9.005069879182589e-17,7.478255709860693e-17
center_d1.20|9.06000000|4|4,ok,,2026-02-20 11:27:39,0.14241110000148183,center_d1.20,centered,2.1500000000000004,0.05,2.2,9.06,1.0,1.5707963267948966,0.5,4,4,m4c4,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.2684899487677965,4.38420555749747e-18,0.35755452235969987,1.005317400814402e-16,0.3598148150933291,1.1003473951200647e-16,0.26975696025541057,1.0970185162698667e-16,0.0012670114876140448,-0.0877975621042893,-0.0900578548379185,1.053176460694892e-16,9.170111545546468e-18,-3.328878850198057e-19
center_d1.20|9.06000000|4|5,ok,,2026-02-20 11:27:39,1.3592198999976972,center_d1.20,centered,2.1500000000000004,0.05,2.2,9.06,1.0,1.5707963267948966,0.5,4,5,m4c5,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.2684899487677965,4.38420555749747e-18,0.35755452235969987,1.005317400814402e-16,0.3598148150933291,1.1003473951200647e-16,0.2850835597997431,2.4543043472828253e-16,0.016593611031946565,-0.07247096255995678,-0.07473125529358599,2.4104622917078504e-16,1.4489869464684234e-16,1.3539569521627606e-16
center_d1.20|9.06000000|4|6,ok,,2026-02-20 11:27:40,9.801952200003143,center_d1.20,centered,2.1500000000000004,0.05,2.2,9.06,1.0,1.5707963267948966,0.5,4,6,m4c6,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.2684899487677965,4.38420555749747e-18,0.35755452235969987,1.005317400814402e-16,0.3598148150933291,1.1003473951200647e-16,0.2964418813825736,1.3030370104017517e-16,0.027951932614777075,-0.061112640977126265,-0.06337293371075547,1.259194954826777e-16,2.977196095873497e-17,2.0268961528168696e-17
center_d1.20|10.00000000|2|4,ok,,2026-02-20 11:27:50,0.008926500006054994,center_d1.20,centered,2.1500000000000004,0.05,2.2,10.0,1.0,1.5707963267948966,0.5,2,4,m2c4,2.1500000000000004,0.95,0.6990292757659671,0.2661368882857462,1.0457460907086509e-17,0.3496005928450229,1.0197121604666603e-16,0.35179464567261826,1.422384191113524e-16,0.2620684636780026,2.8881172662825633e-16,-0.004068424607743648,-0.0875321291670203,-0.08972618199461568,2.7835426572116983e-16,1.868405105815903e-16,1.4657330751690394e-16
center_d1.20|10.00000000|2|5,ok,,2026-02-20 11:27:50,0.0014826999977231026,center_d1.20,centered,2.1500000000000004,0.05,2.2,10.0,1.0,1.5707963267948966,0.5,2,5,m2c5,2.1500000000000004,0.95,0.6990292757659671,0.2661368882857462,1.0457460907086509e-17,0.3496005928450229,1.0197121604666603e-16,0.35179464567261826,1.422384191113524e-16,0.290689660433807,7.902744835045743e-16,0.024552772148060786,-0.058910932411215866,-0.06110498523881125,7.798170225974878e-16,6.883032674579083e-16,6.480360643932219e-16
center_d1.20|10.00000000|2|6,ok,,2026-02-20 11:27:50,0.0023061999963829294,center_d1.20,centered,2.1500000000000004,0.05,2.2,10.0,1.0,1.5707963267948966,0.5,2,6,m2c6,2.1500000000000004,0.95,0.6990292757659671,0.2661368882857462,1.0457460907086509e-17,0.3496005928450229,1.0197121604666603e-16,0.35179464567261826,1.422384191113524e-16,0.31125320614686547,6.584142902732605e-17,0.04511631786111925,-0.038347386698157404,-0.04054143952575279,5.5383968120239545e-17,-3.6129787019339984e-17,-7.639699008402634e-17
center_d1.20|10.00000000|3|4,ok,,2026-02-20 11:27:50,0.007837899996957276,center_d1.20,centered,2.1500000000000004,0.05,2.2,10.0,1.0,1.5707963267948966,0.5,3,4,m3c4,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.2661368882857462,1.0457460907086509e-17,0.3496005928450229,1.0197121604666603e-16,0.3510242827857531,1.2058424524685028e-16,0.2674642473829449,1.5812750897286235e-16,0.001327359097198666,-0.08213634546207799,-0.08356003540280821,1.4767004806577583e-16,5.615629292619631e-17,3.7543263726012065e-17
center_d1.20|10.00000000|3|5,ok,,2026-02-20 11:27:50,0.024413800005277153,center_d1.20,centered,2.1500000000000004,0.05,2.2,10.0,1.0,1.5707963267948966,0.5,3,5,m3c5,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.2661368882857462,1.0457460907086509e-17,0.3496005928450229,1.0197121604666603e-16,0.3510242827857531,1.2058424524685028e-16,0.2878446387886638,1.3653778774446085e-16,0.021707750502917567,-0.061755954056359086,-0.06317964399708931,1.2608032683737433e-16,3.456657169779481e-17,1.595354249761056e-17
center_d1.20|10.00000000|3|6,ok,,2026-02-20 11:27:50,0.09286879999854136,center_d1.20,centered,2.1500000000000004,0.05,2.2,10.0,1.0,1.5707963267948966,0.5,3,6,m3c6,1.0750000000000002,0.12500000000000022,0.6990292757659671,0.2661368882857462,1.0457460907086509e-17,0.3496005928450229,1.0197121604666603e-16,0.3510242827857531,1.2058424524685028e-16,0.3028798857974229,2.116721951303975e-16,0.0367429975116767,-0.04672070704759995,-0.048144396988330174,2.0121473422331098e-16,1.0970097908373146e-16,9.108794988354721e-17
center_d1.20|10.00000000|4|4,ok,,2026-02-20 11:27:50,0.14020460000028834,center_d1.20,centered,2.1500000000000004,0.05,2.2,10.0,1.0,1.5707963267948966,0.5,4,4,m4c4,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.2661368882857462,1.0457460907086509e-17,0.3496005928450229,1.0197121604666603e-16,0.35065072889278015,1.13352472268914e-16,0.27096345370234626,1.242217057725757e-16,0.004826565416600037,-0.07863713914267662,-0.07968727519043389,1.1376424486548918e-16,2.2250489725909664e-17,1.0869233503661697e-17
center_d1.20|10.00000000|4|5,ok,,2026-02-20 11:27:51,1.363539400001173,center_d1.20,centered,2.1500000000000004,0.05,2.2,10.0,1.0,1.5707963267948966,0.5,4,5,m4c5,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.2661368882857462,1.0457460907086509e-17,0.3496005928450229,1.0197121604666603e-16,0.35065072889278015,1.13352472268914e-16,0.2868003642076846,2.724023978271422e-16,0.0206634759219384,-0.06280022863733825,-0.06385036468509553,2.619449369200557e-16,1.7043118178047617e-16,1.590499255582282e-16
center_d1.20|10.00000000|4|6,ok,,2026-02-20 11:27:52,9.53880900000513,center_d1.20,centered,2.1500000000000004,0.05,2.2,10.0,1.0,1.5707963267948966,0.5,4,6,m4c6,0.7166666666666668,0.23333333333333317,0.6990292757659671,0.2661368882857462,1.0457460907086509e-17,0.3496005928450229,1.0197121604666603e-16,0.35065072889278015,1.13352472268914e-16,0.29843485303660205,1.4479069553731612e-16,0.032297964750855834,-0.05116573980842082,-0.052215875856178096,1.343332346302296e-16,4.2819479490650084e-17,3.1438223268402117e-17
ratio_r2.0|0.60000000|2|4,ok,,2026-02-20 11:28:02,0.011953599998378195,ratio_r2.0,ratio,1.95,0.05,2.0,0.6,1.0,1.5707963267948966,0.5,2,4,m2c4,1.95,0.95,0.7357588823428847,0.3935659414139107,1.955667664947324e-17,0.387421981182578,2.0982796343852357e-18,0.40930496316312054,3.486398029177954e-18,0.3769838660850079,7.020356046793386e-18,-0.016582075328902823,-0.010438115097570089,-0.03232109707811265,-1.2536320602679855e-17,4.922076412408151e-18,3.533958017615432e-18
ratio_r2.0|0.60000000|2|5,ok,,2026-02-20 11:28:02,0.0014921000038157217,ratio_r2.0,ratio,1.95,0.05,2.0,0.6,1.0,1.5707963267948966,0.5,2,5,m2c5,1.95,0.95,0.7357588823428847,0.3935659414139107,1.955667664947324e-17,0.387421981182578,2.0982796343852357e-18,0.40930496316312054,3.486398029177954e-18,0.37891138957022535,1.4072099356012473e-17,-0.01465455184368536,-0.008510591612352625,-0.030393573592895184,-5.484577293460768e-18,1.1973819721627238e-17,1.058570132683452e-17
ratio_r2.0|0.60000000|2|6,ok,,2026-02-20 11:28:02,0.0018009999985224567,ratio_r2.0,ratio,1.95,0.05,2.0,0.6,1.0,1.5707963267948966,0.5,2,6,m2c6,1.95,0.95,0.7357588823428847,0.3935659414139107,1.955667664947324e-17,0.387421981182578,2.0982796343852357e-18,0.40930496316312054,3.486398029177954e-18,0.3801532024425358,8.653606515215941e-18,-0.013412738971374905,-0.00726877874004217,-0.02915176072058473,-1.09030701342573e-17,6.555326880830706e-18,5.167208486037987e-18
ratio_r2.0|0.60000000|3|4,ok,,2026-02-20 11:28:02,0.007901099997980054,ratio_r2.0,ratio,1.95,0.05,2.0,0.6,1.0,1.5707963267948966,0.5,3,4,m3c4,0.9749999999999999,0.02499999999999991,0.7357588823428847,0.3935659414139107,1.955667664947324e-17,0.387421981182578,2.0982796343852357e-18,0.39900228919755165,2.8328612623031658e-18,0.3779037559536315,6.759824165878809e-18,-0.0156621854602792,-0.009518225228946464,-0.021098533243920137,-1.2796852483594432e-17,4.661544531493574e-18,3.926962903575643e-18
ratio_r2.0|0.60000000|3|5,ok,,2026-02-20 11:28:02,0.025072899996303022,ratio_r2.0,ratio,1.95,0.05,2.0,0.6,1.0,1.5707963267948966,0.5,3,5,m3c5,0.9749999999999999,0.02499999999999991,0.7357588823428847,0.3935659414139107,1.955667664947324e-17,0.387421981182578,2.0982796343852357e-18,0.39900228919755165,2.8328612623031658e-18,0.38061812703222636,1.4226176467418805e-17,-0.012947814381684353,-0.006803854150351618,-0.01838416216532529,-5.330500182054436e-18,1.212789683303357e-17,1.1393315205115639e-17
ratio_r2.0|0.60000000|3|6,ok,,2026-02-20 11:28:02,0.08909879999555415,ratio_r2.0,ratio,1.95,0.05,2.0,0.6,1.0,1.5707963267948966,0.5,3,6,m3c6,0.9749999999999999,0.02499999999999991,0.7357588823428847,0.3935659414139107,1.955667664947324e-17,0.387421981182578,2.0982796343852357e-18,0.39900228919755165,2.8328612623031658e-18,0.38242060833471964,3.405054068164301e-18,-0.011145333079191078,-0.005001372847858343,-0.016581680862832016,-1.615162258130894e-17,1.3067744337790651e-18,5.72192805861135e-19
ratio_r2.0|0.60000000|4|4,ok,,2026-02-20 11:28:02,0.1400911000018823,ratio_r2.0,ratio,1.95,0.05,2.0,0.6,1.0,1.5707963267948966,0.5,4,4,m4c4,0.65,0.29999999999999993,0.7357588823428847,0.3935659414139107,1.955667664947324e-17,0.387421981182578,2.0982796343852357e-18,0.39515228437939154,2.5886413202375794e-18,0.3774954977028912,5.723754071745657e-18,-0.01607044371101951,-0.009926483479686776,-0.017656786676500336,-1.3832922577727584e-17,3.625474437360422e-18,3.1351127515080778e-18
ratio_r2.0|0.60000000|4|5,ok,,2026-02-20 11:28:02,1.3513844999979483,ratio_r2.0,ratio,1.95,0.05,2.0,0.6,1.0,1.5707963267948966,0.5,4,5,m4c5,0.65,0.29999999999999993,0.7357588823428847,0.3935659414139107,1.955667664947324e-17,0.387421981182578,2.0982796343852357e-18,0.39515228437939154,2.5886413202375794e-18,0.38039715732448837,8.511630334097192e-19,-0.013168784089422347,-0.007024823858089613,-0.014755127054903172,-1.8705513616063523e-17,-1.2471166009755164e-18,-1.73747828682786e-18
ratio_r2.0|0.60000000|4|6,ok,,2026-02-20 11:28:03,9.587809199998446,ratio_r2.0,ratio,1.95,0.05,2.0,0.6,1.0,1.5707963267948966,0.5,4,6,m4c6,0.65,0.29999999999999993,0.7357588823428847,0.3935659414139107,1.955667664947324e-17,0.387421981182578,2.0982796343852357e-18,0.39515228437939154,2.5886413202375794e-18,0.3823848143359473,3.893435120672055e-18,-0.011181127077963426,-0.005037166846630692,-0.012767470043444251,-1.5663241528801187e-17,1.7951554862868196e-18,1.3047938004344759e-18
ratio_r2.0|1.54000000|2|4,ok,,2026-02-20 11:28:13,0.012113600001612213,ratio_r2.0,ratio,1.95,0.05,2.0,1.54,1.0,1.5707963267948966,0.5,2,4,m2c4,1.95,0.95,0.7357588823428847,0.33080255262319147,2.377851528251786e-18,0.30058579983429756,9.379348767258592e-18,0.35796645761528567,1.371853028308934e-17,0.2862299308764363,5.313011078459308e-18,-0.04457262174675519,-0.014355868957861284,-0.0717365267388494,2.9351595502075216e-18,-4.0663376887992844e-18,-8.405519204630032e-18
ratio_r2.0|1.54000000|2|5,ok,,2026-02-20 11:28:13,0.0016017000016290694,ratio_r2.0,ratio,1.95,0.05,2.0,1.54,1.0,1.5707963267948966,0.5,2,5,m2c5,1.95,0.95,0.7357588823428847,0.33080255262319147,2.377851528251786e-18,0.30058579983429756,9.379348767258592e-18,0.35796645761528567,1.371853028308934e-17,0.2929831728128822,1.4329991200054324e-17,-0.03781937981030925,-0.007602627021415342,-0.06498328480240345,1.1952139671802539e-17,4.950642432795732e-18,6.114609169649841e-19
ratio_r2.0|1.54000000|2|6,ok,,2026-02-20 11:28:13,0.0018214999945485033,ratio_r2.0,ratio,1.95,0.05,2.0,1.54,1.0,1.5707963267948966,0.5,2,6,m2c6,1.95,0.95,0.7357588823428847,0.33080255262319147,2.377851528251786e-18,0.30058579983429756,9.379348767258592e-18,0.35796645761528567,1.371853028308934e-17,0.29888568516392305,2.0963362220431194e-17,-0.031916867459268417,-0.0017001146703745085,-0.05908077245136262,1.8585510692179408e-17,1.1584013453172602e-17,7.244831937341854e-18
ratio_r2.0|1.54000000|3|4,ok,,2026-02-20 11:28:13,0.007130500001949258,ratio_r2.0,ratio,1.95,0.05,2.0,1.54,1.0,1.5707963267948966,0.5,3,4,m3c4,0.9749999999999999,0.02499999999999991,0.7357588823428847,0.33080255262319147,2.377851528251786e-18,0.30058579983429756,9.379348767258592e-18,0.3329894622580647,1.1829592220106554e-17,0.29811145884787743,3.716363240027076e-18,-0.03269109377531404,-0.0024743409864201316,-0.034878003410187264,1.3385117117752898e-18,-5.662985527231516e-18,-8.113228980079479e-18
ratio_r2.0|1.54000000|3|5,ok,,2026-02-20 11:28:13,0.02319790000183275,ratio_r2.0,ratio,1.95,0.05,2.0,1.54,1.0,1.5707963267948966,0.5,3,5,m3c5,0.9749999999999999,0.02499999999999991,0.7357588823428847,0.33080255262319147,2.377851528251786e-18,0.30058579983429756,9.379348767258592e-18,0.3329894622580647,1.1829592220106554e-17,0.3035355744396074,3.2514291320700236e-17,-0.02726697818358409,0.0029497746053098184,-0.029453887818457314,3.013643979244845e-17,2.3134942553441644e-17,2.0684699100593682e-17
