sweep,param_name,param,beta,theta,g,ed_p00,ed_p11,ed_coh,analytic_disc_p00,analytic_disc_p11,analytic_disc_coh,analytic_cont_p00,analytic_cont_p11,analytic_cont_coh,d_disc_p00,d_disc_coh,d_cont_p00,d_cont_coh
temperature,beta,3.43265306122449,3.43265306122449,1.5707963267948966,0.5,0.16818794841956317,0.8318120515804361,3.675480052528788e-17,0.18883521783886192,0.8111647821611381,1.940272068529756e-17,0.2839121117096859,0.7160878882903141,3.2467507804940734e-17,-0.020647269419298758,1.7352079839990322e-17,-0.11572416329012272,4.287292720347147e-18
temperature,beta,3.8367346938775513,3.8367346938775513,1.5707963267948966,0.5,0.15632217397351958,0.8436778260264799,4.0051753419894446e-17,0.19512287578660975,0.8048771242133903,2.338395498610762e-17,0.2971333138550855,0.7028666861449144,3.953718283374456e-17,-0.03880070181309017,1.6667798433786826e-17,-0.14081113988156593,5.145705861498864e-19
temperature,beta,4.240816326530613,4.240816326530613,1.5707963267948966,0.5,0.14652241378226816,0.853477586217732,4.282432172600694e-17,0.20884185192534999,0.79115814807465,2.8196276940355086e-17,0.31428613968770247,0.6857138603122975,4.755409842028736e-17,-0.06231943814308183,1.4628044785651853e-17,-0.1677637259054343,-4.729776694280424e-18
temperature,beta,4.644897959183674,4.644897959183674,1.5707963267948966,0.5,0.13847127137634357,0.8615287286236569,4.512657107821403e-17,0.2296665684763759,0.7703334315236241,3.395127659186526e-17,0.33423511263191175,0.6657648873680883,5.644762896993611e-17,-0.09119529710003232,1.1175294486348771e-17,-0.19576384125556817,-1.1321057891722083e-17
temperature,beta,5.048979591836735,5.048979591836735,1.5707963267948966,0.5,0.13189184786353345,0.8681081521364664,4.701971178586886e-17,0.25658584915743704,0.7434141508425629,4.0600131516783456e-17,0.35569723786078533,0.6443027621392147,6.602559002400458e-17,-0.1246940012939036,6.4195802690854066e-18,-0.22380538999725189,-1.9005878238135722e-17
temperature,beta,5.4530612244897965,5.4530612244897965,1.5707963267948966,0.5,0.12654143216053965,0.8734585678394602,4.856476908391129e-17,0.2877562254938962,0.7122437745061039,4.7890173324544135e-17,0.37737794244953626,0.6226220575504637,7.599535589588071e-17,-0.16121479333335653,6.745957593671574e-19,-0.2508365102889966,-2.7430586811969418e-17
temperature,beta,5.857142857142858,5.857142857142858,1.5707963267948966,0.5,0.1222090775319983,0.8777909224680015,4.981842458958895e-17,0.3207280522562971,0.6792719477437029,5.540168395587006e-17,0.39813630227642394,0.6018636977235761,8.601302029034791e-17,-0.19851897472429877,-5.58325936628111e-18,-0.27592722474442566,-3.619459570075896e-17
temperature,beta,6.261224489795919,6.261224489795919,1.5707963267948966,0.5,0.11871379926187499,0.8812862007381246,5.0831048353937814e-17,0.35299107758448284,0.6470089224155171,6.266159705718627e-17,0.4171146366065621,0.5828853633934379,9.574302171368606e-17,-0.23427727832260786,-1.1830548703248454e-17,-0.29840083734468714,-4.4911973359748243e-17
temperature,beta,6.66530612244898,6.66530612244898,1.5707963267948966,0.5,0.11590236172048086,0.8840976382795185,5.164610091499074e-17,0.38254005561078325,0.6174599443892168,6.927252945261795e-17,0.43379268789940834,0.5662073121005917,1.0490781989406104e-16,-0.2666376938903024,-1.762642853762721e-17,-0.3178903261789275,-5.3261718979070305e-17
temperature,beta,7.069387755102041,7.069387755102041,1.5707963267948966,0.5,0.11364656145568378,0.8863534385443164,5.230031847124206e-17,0.40817481454593124,0.5918251854540687,7.499058283286074e-17,0.44796624674279856,0.5520337532572014,1.1331519355631536e-16,-0.29452825309024744,-2.2690264361618682e-17,-0.33431968528711475,-6.10148750850733e-17
temperature,beta,7.473469387755102,7.473469387755102,1.5707963267948966,0.5,0.11184021881306785,0.8881597811869317,5.2824297868343104e-17,0.42947849869483123,0.5705215013051688,7.973243914772302e-17,0.4596775574193343,0.5403224425806656,1.2086222454137767e-16,-0.3176382798817634,-2.6908141279379915e-17,-0.3478373386062664,-6.803792667303457e-17
temperature,beta,7.877551020408164,7.877551020408164,1.5707963267948966,0.5,0.11039612578441794,0.8896038742155818,5.324324684939113e-17,0.4466045056492959,0.5533954943507041,8.353619598129961e-17,0.46913035210487486,0.5308696478951251,1.2752282140199864e-16,-0.33620837986487795,-3.0292949131908476e-17,-0.35873422632045693,-7.427957455260751e-17
temperature,beta,8.281632653061225,8.281632653061225,1.5707963267948966,0.5,0.10924313977203072,0.8907568602279692,5.357776447956392e-17,0.46002765399540535,0.5399723460045946,8.650998787716919e-17,0.476613077275077,0.523386922724923,1.3332762745672777e-16,-0.35078451422337464,-3.293222339760527e-17,-0.3673699375030463,-7.974986297716386e-17
temperature,beta,8.685714285714285,8.685714285714285,1.5707963267948966,0.5,0.10832353910284796,0.8916764608971522,5.384457958724793e-17,0.47034757768261193,0.5296524223173881,8.878948180031428e-17,0.48244111733201733,0.5175588826679827,1.3834327842133705e-16,-0.36202403857976395,-3.4944902213066346e-17,-0.37411757822916936,-8.449869883408913e-17
temperature,beta,9.089795918367347,9.089795918367347,1.5707963267948966,0.5,0.1075906945419152,0.8924093054580847,5.40572132359899e-17,0.47816524116620107,0.5218347588337989,9.051046717581636e-17,0.4869193281591901,0.51308067184081,1.426549294335277e-16,-0.3705745466242859,-3.645325393982646e-17,-0.37932863361727487,-8.85977161975378e-17
temperature,beta,9.493877551020407,9.493877551020407,1.5707963267948966,0.5,0.10700706803544949,0.8929929319645504,5.4226553452998886e-17,0.48401969038737164,0.5159803096126283,9.17945841602572e-17,0.49032138375060186,0.5096786162493981,1.4635342440209289e-16,-0.3770126223519221,-3.756803070725832e-17,-0.3833143157151524,-9.2126870949094e-17
temperature,beta,9.89795918367347,9.89795918367347,1.5707963267948966,0.5,0.10654252346081548,0.8934574765391845,5.4361342701484994e-17,0.488364237752161,0.511635762247839,9.27439036091815e-17,0.49288108006300263,0.5071189199369974,1.4952693073754617e-16,-0.3818217142913455,-3.838256090769651e-17,-0.38633855660218713,-9.516558803606117e-17
temperature,beta,10.30204081632653,10.30204081632653,1.5707963267948966,0.5,0.10617292004462384,0.8938270799553761,5.446858481325462e-17,0.49156469530331776,0.5084353046966823,9.344054017947438e-17,0.49479117985769105,0.505208820142309,1.5225617121136966e-16,-0.38539177525869395,-3.8971955366219764e-17,-0.3886182598130672,-9.778758639811504e-17
temperature,beta,10.706122448979592,10.706122448979592,1.5707963267948966,0.5,0.10587895326390544,0.8941210467360942,5.455388077592526e-17,0.4939081031558792,0.5060918968441208,9.39486813293311e-17,0.4962064498378093,0.5037935501621907,1.5461223506160977e-16,-0.38802914989197373,-3.939480055340584e-17,-0.39032749657390386,-1.0005835428568451e-16
temperature,beta,11.110204081632652,11.110204081632652,1.5707963267948966,0.5,0.10564520729240172,0.8943547927075977,5.462170343524552e-17,0.495615242491206,0.5043847575087941,9.431748548568336e-17,0.49724862737360137,0.5027513726263987,1.5665606805030728e-16,-0.38997003519880424,-3.9695782050437844e-17,-0.39160342008119964,-1.0203436461506177e-16
temperature,beta,11.514285714285714,11.514285714285714,1.5707963267948966,0.5,0.10545938516087619,0.8945406148391242,5.467562076431901e-17,0.496853443514246,0.503146556485754,9.458403863553092e-17,0.49801192575567754,0.5019880742443225,1.5843895004971173e-16,-0.3913940583533698,-3.990841787121191e-17,-0.3925525405948014,-1.0376332928539272e-16
temperature,beta,11.918367346938775,11.918367346938775,1.5707963267948966,0.5,0.10531168630398154,0.8946883136960184,5.471847642607425e-17,0.49774810309322315,0.5022518969067769,9.477600152220425e-17,0.49856830469082825,0.5014316953091718,1.6000347742529413e-16,-0.3924364167892416,-4.005752509613e-17,-0.3932566183868467,-1.0528500099921988e-16
temperature,beta,12.322448979591837,12.322448979591837,1.5707963267948966,0.5,0.10519430516481897,0.8948056948351809,5.4752535235885664e-17,0.4983923612790514,0.5016076387209486,9.491382214050333e-17,0.4989721344849091,0.5010278655150909,1.6138473887255312e-16,-0.3931980561142324,-4.0161286904617664e-17,-0.39377782932009014,-1.0663220363666745e-16
temperature,beta,12.726530612244897,12.726530612244897,1.5707963267948966,0.5,0.1051010285015165,0.8948989714984834,5.4779599996559757e-17,0.49885490230765706,0.501145097692343,9.501250914613405e-17,0.4992641247387042,0.5007358752612958,1.626114995806611e-16,-0.3937538738061406,-4.0232909149574297e-17,-0.3941630962371877,-1.0783189958410136e-16
temperature,beta,13.130612244897959,13.130612244897959,1.5707963267948966,0.5,0.10502691271384867,0.894973087286151,5.480110512001885e-17,0.49918607396763853,0.5008139260323615,9.508301457301317e-17,0.49947452300951795,0.5005254769904821,1.6370729457430287e-16,-0.39415916125378986,-4.028190945299432e-17,-0.39444761029566927,-1.0890618945428402e-16
temperature,beta,13.534693877551021,13.534693877551021,1.5707963267948966,0.5,0.10496802575998049,0.8950319742400192,5.4818191509963424e-17,0.4994225960528639,0.5005774039471361,9.513329120320288e-17,0.4996256553448507,0.5003743446551493,1.6469138693626798e-16,-0.3944545702928834,-4.031509969323945e-17,-0.3946576295848702,-1.0987319542630457e-16
temperature,beta,13.938775510204081,13.938775510204081,1.5707963267948966,0.5,0.10492124103094079,0.8950787589690591,5.4831766369651764e-17,0.49959113215779255,0.5004088678422074,9.516908979696868e-17,0.49973390645565835,0.5002660935443416,1.6557957947416866e-16,-0.39466989112685175,-4.0337323427316916e-17,-0.39481266542471755,-1.107478131045169e-16
temperature,beta,14.342857142857143,14.342857142857143,1.5707963267948966,0.5,0.10488407290959353,0.8951159270904065,5.4842550915096046e-17,0.49971096918360847,0.5002890308163915,9.519455363989597e-17,0.4998112403003711,0.500188759699629,1.6638488621035366e-16,-0.3948268962740149,-4.035200272479992e-17,-0.3949271673907776,-1.1154233529525763e-16
temperature,beta,14.746938775510204,14.746938775510204,1.5707963267948966,0.5,0.10485454570215685,0.8951454542978431,5.485111840520229e-17,0.49979601064348705,0.5002039893565129,9.521265833569363e-17,0.49986635380239786,0.5001336461976021,1.6711807894411835e-16,-0.3949414649413302,-4.036153993049134e-17,-0.395011808100241,-1.1226696053891605e-16
temperature,beta,15.151020408163266,15.151020408163266,1.5707963267948966,0.5,0.10483108924375928,0.8951689107562403,5.4857924432361445e-17,0.4998562483383694,0.5001437516616306,9.52255346708905e-17,0.4999055439203306,0.5000944560796694,1.6778812681475765e-16,-0.3950251590946101,-4.036761023852905e-17,-0.3950744546765713,-1.129302023823962e-16
temperature,beta,15.555102040816326,15.555102040816326,1.5707963267948966,0.5,0.1048124557963859,0.895187544203614,5.486333103496593e-17,0.49989884286823066,0.5001011571317694,9.523470451274828e-17,0.4999333534469043,0.5000666465530957,1.6840254739085517e-16,-0.39508638707184474,-4.0371373477782346e-17,-0.3951208976505184,-1.1353921635588925e-16
temperature,beta,15.959183673469388,15.959183673469388,1.5707963267948966,0.5,0.10479765392593682,0.8952023460740632,5.486762588335217e-17,0.49992891286658886,0.5000710871334111,9.524125232901038e-17,0.49995304909618904,0.500046950903811,1.689676854888157e-16,-0.39513125894065204,-4.0373626445658216e-17,-0.3951553951702522,-1.1410005960546353e-16
temperature,beta,16.36326530612245,16.36326530612245,1.5707963267948966,0.5,0.10478589590791752,0.8952141040920822,5.487103754033896e-17,0.499950108391562,0.5000498916084379,9.524594903539689e-17,0.4999669730555256,0.5000330269444744,1.6948893402978504e-16,-0.3951642124836445,-4.0374911495057933e-17,-0.3951810771476081,-1.1461789648944607e-16
temperature,beta,16.76734693877551,16.76734693877551,1.5707963267948966,0.5,0.10477655590557688,0.8952234440944229,5.487374759608101e-17,0.49996502724839154,0.5000349727516085,9.524934170704762e-17,0.4999768001836053,0.5000231998163948,1.69970909166587e-16,-0.39518847134281465,-4.037559411096661e-17,-0.3952002442780284,-1.15097161570506e-16
