case,n_modes,n_cut,beta,g,theta,omega_q,omega_min,omega_max,window_ratio_min,window_ratio_max,detune_abs,detune_over_omega_q,detune_over_dw,dw,tail_fraction,ordered_p00,ordered_coh,best_p00,best_coh,ed_p00,ed_coh,d_ed_ord_p00,d_ed_best_p00,d_ed_ord_coh,d_ed_best_coh
m3c5,3,5,5.3,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.31932773109243695,5.95,0.01735126523666451,0.23738178296481002,2.0523659569064155e-17,0.34220486535694067,1.0947228557724605e-16,0.2522875437185785,1.8334764927010723e-16,0.014905760753768454,-0.08991732163836219,1.6282398970104306e-16,7.387536369286118e-17
m3c5,3,5,6.24,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.31932773109243695,5.95,0.01735126523666451,0.2387983099868227,8.981864943756279e-18,0.32024240760028483,1.0816606922152926e-16,0.2551452704228504,2.3027544674992226e-16,0.016346960436027708,-0.06509713717743443,2.2129358180616598e-16,1.22109377528393e-16
m3c5,3,5,7.18,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.31932773109243695,5.95,0.01735126523666451,0.24259829872151858,1.2874832869649094e-18,0.29683806168428156,1.0383069029110666e-16,0.256783480421718,2.7448793527124235e-16,0.014185181700199417,-0.04005458126256356,2.7320045198427745e-16,1.706572449801357e-16
m3c5,3,5,8.120000000000001,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.31932773109243695,5.95,0.01735126523666451,0.2479693562459219,1.6501529258854513e-17,0.27397271274289836,9.816163210367066e-17,0.2577197398514268,3.163920745890297e-16,0.009750383605504925,-0.01625297289147154,2.998905453301752e-16,2.1823044248535905e-16
m3c5,3,5,9.06,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.31932773109243695,5.95,0.01735126523666451,0.25286335526436116,7.823210458527287e-18,0.252140129730767,9.191583747335502e-17,0.25825490468809387,3.5654340714873887e-16,0.005391549423732711,0.006114774957326874,3.487201966902116e-16,2.6462756967538385e-16
m3c5,3,5,10.0,0.5,1.5707963267948966,2.0,0.1,12.0,0.05,6.0,1.9,0.95,0.31932773109243695,5.95,0.01735126523666451,0.2824213229125074,3.322057338155175e-17,0.2314741948218088,8.548146206254264e-17,0.2585612052511149,3.9544439934164378e-16,-0.023860117661392455,0.027087010429306113,3.6222382596009204e-16,3.099629372791011e-16
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.30882832898697593,1.0434448006462608e-17,0.2964318783714045,4.547519353722698e-18,0.2817820188622373,2.2065115176551446e-18,-0.027046310124738626,-0.014649859509167196,-8.227936488807463e-18,-2.3410078360675537e-18
m4c4,4,4,1.54,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.23022215545504998,2.0210817543866712e-17,0.2103859827955526,1.9448307495476493e-17,0.19168649753653894,3.516256289927487e-18,-0.038535657918511046,-0.01869948525901366,-1.6694561253939224e-17,-1.5932051205549005e-17
m4c4,4,4,2.48,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.20900630649362334,2.085824473134582e-18,0.2542111175525624,4.694193200878492e-17,0.17330841349861717,1.8038013991444977e-18,-0.03569789299500617,-0.08090270405394526,-2.820230739900843e-19,-4.5138130609640425e-17
m4c4,4,4,3.4200000000000004,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.19872120109090297,1.1441913348111824e-17,0.32505547613979546,8.445899924031816e-17,0.16859782928402045,1.834593696231162e-17,-0.030123371806882515,-0.156457646855775,6.904023614199797e-18,-6.611306227800655e-17
m4c4,4,4,4.36,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.19315338701210188,2.778767323150554e-17,0.3503176364036257,1.0915926862826109e-16,0.16768878041461108,4.4848305299327836e-17,-0.025464606597490808,-0.1826288559890146,1.7060632067822298e-17,-6.431096332893325e-17
m4c4,4,4,5.3,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.19088120073040446,2.3707432045388213e-17,0.340922264756783,1.1732331633023496e-16,0.16805730526623786,7.883633729858939e-17,-0.022823895464166605,-0.17286495949054514,5.5128905253201173e-17,-3.848697903164558e-17
m4c4,4,4,6.24,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.1911696987344983,8.208168147580923e-19,0.31996413010729374,1.166356509024127e-16,0.16886959711798633,1.183666829339793e-16,-0.02230010161651197,-0.15109453298930742,1.175458661192212e-16,1.7310320315665966e-18
m4c4,4,4,7.18,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.19344728307588285,1.9461195207468545e-17,0.2967823924329221,1.121272230097399e-16,0.16980720886256503,1.62093343661232e-16,-0.02364007421331782,-0.12697518357035706,1.4263214845376345e-16,4.9966120651492104e-17
m4c4,4,4,8.120000000000001,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.19713664948946016,7.368447632583147e-18,0.27396216219779174,1.0598235784384163e-16,0.17073935703576526,2.090783943356677e-16,-0.026397292453694904,-0.10322280516202648,2.0170994670308454e-16,1.0309603649182606e-16
m4c4,4,4,9.06,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.2009186971604031,1.4165172979089327e-17,0.25213820788459573,9.915171445864484e-17,0.17161235046512843,2.5863709858023356e-16,-0.029306346695274654,-0.0805258574194673,2.444719256011442e-16,1.5948538412158874e-16
m4c4,4,4,10.0,0.5,1.5707963267948966,2.0,0.1,3.0,0.05,1.5,0.033333333333333215,0.016666666666666607,0.03448275862068953,0.9666666666666667,0.5578254003710745,0.21659455135920422,1.0777324643599352e-17,0.23147385426748135,9.210526725181479e-17,0.1724065983334156,3.1024433762064183e-16,-0.04418795302578862,-0.059067255934065754,2.994670129770425e-16,2.1813907036882704e-16
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.3162544916095655,1.0658768971684638e-18,0.302071811530148,4.942046216458292e-18,0.2865869420390865,5.359243705662154e-18,-0.029667549570478957,-0.015484869491061481,4.2933668084936905e-18,4.171974892038623e-19
m4c4,4,4,1.54,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.24537181624636514,1.6453417933594635e-17,0.22156012491576477,2.0702573732307327e-17,0.19818380619584725,3.497839638760459e-17,-0.0471880100505179,-0.02337631871991752,1.8524978454009956e-17,1.4275822655297264e-17
m4c4,4,4,2.48,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.22559000151375388,7.256344648150789e-18,0.2656461365803796,4.8535389873291454e-17,0.18089366490367537,3.8768174846247874e-17,-0.04469633661007852,-0.08475247167670424,3.1511830198097083e-17,-9.76721502704358e-18
m4c4,4,4,3.4200000000000004,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.21559724895433696,2.776775330813918e-18,0.33164221077249223,8.402366385365031e-17,0.17770900352575128,3.4814590784217225e-17,-0.03788824542858568,-0.15393320724674095,3.2037815453403307e-17,-4.9209073069433084e-17
m4c4,4,4,4.36,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.2102649733901927,2.592009264440348e-18,0.3525696442152483,1.059111960991737e-16,0.17816649777456825,2.9450993534962276e-17,-0.032098475615624456,-0.17440314644068003,2.685898427052193e-17,-7.646020256421143e-17
m4c4,4,4,5.3,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.2084168274178583,1.281812450664409e-17,0.34150121368814934,1.1245837565964902e-16,0.17966066071219672,2.3712566647677325e-17,-0.028756166705661584,-0.16184055297595262,1.0894442141033236e-17,-8.874580901197169e-17
m4c4,4,4,6.24,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.20934945173230385,6.93416359669037e-18,0.3200924076006044,1.1114888910560695e-16,0.18138340659086008,1.7698461917624934e-17,-0.02796604514144377,-0.13870900100974434,1.0764298320934564e-17,-9.345042718798202e-17
m4c4,4,4,7.18,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.2124473849138292,3.477686262622444e-18,0.2968084472608131,1.0652061170464786e-16,0.18305486893005607,1.1383895327680427e-17,-0.029392515983773126,-0.11375357833075705,7.906209065057983e-18,-9.513671637696744e-17
m4c4,4,4,8.120000000000001,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.21704189299923746,2.1747740883389697e-17,0.2739671574589394,1.0049649847604993e-16,0.18457981114487065,4.742205099447989e-18,-0.0324620818543668,-0.08938734631406875,-1.7005535783941708e-17,-9.575429337660194e-17
m4c4,4,4,9.06,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.2215405464982831,1.0249198075909779e-17,0.2521391262182562,9.39074018359831e-17,0.18593366659719687,2.239589945178858e-18,-0.035606879901086214,-0.06620545962105931,-8.00960813073092e-18,-9.166781189080424e-17
m4c4,4,4,10.0,0.5,1.5707963267948966,2.0,0.1,4.0,0.05,2.0,0.5999999999999999,0.29999999999999993,0.4615384615384614,1.3,0.4060058497098381,0.24202063758847586,2.731350191863745e-18,0.2314740187724127,8.716371896520798e-17,0.18711956320517992,9.56107421486711e-18,-0.054901074383295945,-0.044354455567232776,6.829724023003365e-18,-7.760264475034087e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.32063946043296887,1.4060526883077053e-17,0.3053502358357043,5.1712567592004565e-18,0.287961144988522,1.479879463834478e-17,-0.03267831544444688,-0.01738909084718232,7.382677552677266e-19,9.627537879144324e-18
m4c4,4,4,1.54,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.2538483762824807,1.1967780347196827e-17,0.2276050014380529,2.1369220629854867e-17,0.19843466453467717,3.9116549238692114e-17,-0.05541371174780352,-0.029170336903375726,2.7148768891495288e-17,1.7747328608837247e-17
m4c4,4,4,2.48,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.23484816585442722,1.2720069427981626e-19,0.27165449363120303,4.9305105689325617e-17,0.18221158258950734,4.339661479504712e-17,-0.05263658326491988,-0.08944291104169569,4.32694141007673e-17,-5.9084908942784966e-18
m4c4,4,4,3.4200000000000004,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.22506398396690966,1.490505482050891e-17,0.33498236585108154,8.36915219565932e-17,0.18044752514392845,4.174608348893495e-17,-0.04461645882298121,-0.1545348407071531,2.6841028668426037e-17,-4.194543846765825e-17
m4c4,4,4,4.36,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.21991673577740603,2.193747837418422e-18,0.35367953010923536,1.042321888958321e-16,0.18208649295172735,3.794102622884127e-17,-0.03783024282567868,-0.171593037157508,3.574727839142285e-17,-6.629116266699084e-17
m4c4,4,4,5.3,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.21836742423722713,2.5778776827012982e-18,0.3417812833522862,1.1008150641718771e-16,0.1844793580911323,3.310853521492471e-17,-0.033888066146094825,-0.15730192526115389,3.0530657532223414e-17,-7.6972971202263e-17
m4c4,4,4,6.24,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.21972709196096446,2.584208322457915e-17,0.32015372250625984,1.085454329782169e-16,0.18686638651575196,2.7647679257034244e-17,-0.032860705445212496,-0.13328733599050788,1.8055960324550945e-18,-8.089775372118266e-17
m4c4,4,4,7.18,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.2233473306057418,1.0452081808823579e-17,0.29682080081535456,1.0391005698987681e-16,0.18902467337581358,2.1727629558133266e-17,-0.03432265722992822,-0.10779612743954098,1.1275547749309687e-17,-8.218242743174354e-17
m4c4,4,4,8.120000000000001,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.22849545717971706,2.0039668838252873e-17,0.2739695123529482,9.797650912775267e-17,0.19090469856305128,1.5440433361156852e-17,-0.037590758616665776,-0.08306481378989691,-4.599235477096021e-18,-8.253607576659582e-17
m4c4,4,4,9.06,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.23340521465233885,8.447891076500276e-18,0.2521395570405347,9.1523082070803e-17,0.19251509315117524,8.849911642670034e-18,-0.04089012150116361,-0.059624463889359464,4.020205661697589e-19,-8.267317042813296e-17
m4c4,4,4,10.0,0.5,1.5707963267948966,2.0,0.1,5.0,0.05,2.5,0.2666666666666664,0.1333333333333332,0.1632653061224488,1.6333333333333335,0.2872974951836458,0.25727772934285337,1.7899947277582386e-17,0.23147409525285517,8.493534714768562e-17,0.19388291899468335,2.00718892571172e-18,-0.06339481034817002,-0.03759117625817182,-1.5892758351870665e-17,-8.292815822197389e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.32333700318914166,1.3018682717583508e-18,0.3073436171464231,5.310551549671995e-18,0.28748034171695014,7.528913940250832e-18,-0.03585666147219152,-0.01986327542947297,6.227045668492481e-18,2.2183623905788367e-18
m4c4,4,4,1.54,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.2589472326723098,3.300161679914651e-17,0.23115475301816618,2.175702653159222e-17,0.19607679571708064,2.8909043377371145e-18,-0.06287043695522915,-0.03507795730108554,-3.01107124614094e-17,-1.8866122193855107e-17
m4c4,4,4,2.48,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.24047446240321266,1.1976935710488964e-17,0.2751441313864391,4.974922422930842e-17,0.18109414058539192,8.08255087553584e-18,-0.05938032181782074,-0.0940499908010472,-3.8943848349531234e-18,-4.166667335377258e-17
m4c4,4,4,3.4200000000000004,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.230851428934145,1.2674911826618848e-17,0.33686660092521103,8.354508559099749e-17,0.18074182861837904,1.3468711062263188e-17,-0.05010960031576597,-0.156124772306832,7.937992356443404e-19,-7.007637452873431e-17
m4c4,4,4,4.36,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.22582763949157875,3.983364980277819e-18,0.35428980660834863,1.0342229426189583e-16,0.18344188362423286,2.0920134549569634e-17,-0.04238575586734589,-0.17084792298411577,1.6936769569291816e-17,-8.25021597123262e-17
m4c4,4,4,5.3,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.2244577769987214,2.577951099461151e-18,0.34193257533613897,1.0896786356085324e-16,0.18656307546927087,3.054168665045557e-17,-0.03789470152945054,-0.1553694998668681,2.796373555099442e-17,-7.842617691039767e-17
m4c4,4,4,6.24,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.22606693695222949,1.7220789367868912e-17,0.32018644170884863,1.0736052789639052e-16,0.189437810218465,4.193300559066324e-17,-0.03662912673376448,-0.13074863149038363,2.4712216222794326e-17,-6.542752230572729e-17
m4c4,4,4,7.18,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.2299875118547934,1.055236198782221e-18,0.29682733501170855,1.0275110374307955e-16,0.1919180360398115,5.462013377828946e-17,-0.03806947581498191,-0.10490929897189705,5.356489757950724e-17,-4.813096996479009e-17
m4c4,4,4,8.120000000000001,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.23544500405711288,1.1952306284113738e-17,0.2739707496392942,9.688097529778594e-17,0.19400414446486106,6.818796712960907e-17,-0.04144085959225183,-0.07996660517443313,5.623566084549533e-17,-2.8693008168176864e-17
m4c4,4,4,9.06,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.24056323171108604,3.201391859276295e-17,0.25213978251087676,9.050485313302666e-17,0.19573798124480768,8.231083345452007e-17,-0.04482525046627836,-0.056401801266069085,5.029691486175712e-17,-8.194019678506598e-18
m4c4,4,4,10.0,0.5,1.5707963267948966,2.0,0.1,6.0,0.05,3.0,0.06666666666666687,0.03333333333333344,0.03389830508474587,1.9666666666666668,0.19914827347145578,0.2666963259793032,5.796662691127163e-19,0.23147413421460944,8.3998241274704e-17,0.19716988352466014,9.674860474226932e-17,-0.06952644245464307,-0.0343042506899493,9.61689384731566e-17,1.275036346756532e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.3262904346018498,1.03361326889511e-17,0.30950413604820837,5.461462584158418e-18,0.28407653351872664,9.541752872372708e-18,-0.04221390108312317,-0.02542760252948173,-7.943798165783917e-19,4.08029028821429e-18
m4c4,4,4,1.54,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.2646125241799395,2.814930805757113e-17,0.23505468421721892,2.2185774139081612e-17,0.18955411976813635,2.3620744430121447e-17,-0.07505840441180317,-0.04550056444908257,-4.528563627449681e-18,1.4349702910398353e-18
m4c4,4,4,2.48,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.24684794123221748,4.5131024750735275e-18,0.27895844752847415,5.0293193995031775e-17,0.17767722362938207,3.489836307408614e-17,-0.06917071760283541,-0.10128122389909208,3.0385260599012607e-17,-1.5394830920945638e-17
m4c4,4,4,3.4200000000000004,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.23741812787264047,1.1688820831820561e-17,0.3388396550008403,8.362166672460187e-17,0.18006783031541493,4.8693321054514433e-17,-0.05735029755722554,-0.15877182468542536,3.700450022269387e-17,-3.4928345670087435e-17
m4c4,4,4,4.36,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.2324708999755765,2.992968237021299e-17,0.35490319669752096,1.0303768812598e-16,0.18450792966216537,6.445290519877266e-17,-0.047962970313411124,-0.1703952670353556,3.452322282855967e-17,-3.8584782927207344e-17
m4c4,4,4,5.3,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.23119395946830873,1.3402362144139484e-18,0.34207997199031603,1.0845142117338375e-16,0.18866672560834366,8.159578371579793e-17,-0.04252723385996507,-0.15341324638197237,8.025554750138398e-17,-2.6855637457585824e-17
m4c4,4,4,6.24,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.23294865887222235,1.4786375337280773e-17,0.3202175789494528,1.0687934937097296e-16,0.19214312659032926,9.960608597676274e-17,-0.0408055322818931,-0.12807445235912354,8.481971063948196e-17,-7.27326339421022e-18
m4c4,4,4,7.18,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.23705934815074658,5.418161467030677e-18,0.296833441068985,1.0235091431571597e-16,0.19494662445834873,1.1807922123769358e-16,-0.04211272369239785,-0.10188681661063628,1.126610597706629e-16,1.572830692197761e-17
m4c4,4,4,8.120000000000001,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.24271172234889116,2.1794356264760264e-18,0.2739718891274445,9.656426079366715e-17,0.19717227416477598,1.367302384878486e-16,-0.04553944818411518,-0.07679961496266854,1.3455080286137256e-16,4.0165977694181444e-17
m4c4,4,4,9.06,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.24791640670001472,1.1295046100273014e-17,0.2521399873417573,9.026204294411466e-17,0.19892432490082845,1.5537540753655583e-16,-0.048992081799186266,-0.053215662440928846,1.4408036143628282e-16,6.511336459244116e-17
m4c4,4,4,10.0,0.5,1.5707963267948966,2.0,0.1,8.0,0.05,4.0,0.7333333333333334,0.3666666666666667,0.2784810126582279,2.6333333333333333,0.0915781944436709,0.2764076905440114,7.5765621501492385e-19,0.23147417029031953,8.381745269692281e-17,0.2002967414413126,1.739066130736911e-16,-0.07611094910269878,-0.031177428849006927,1.7314895685867618e-16,9.008916037676829e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.3279098128693496,7.532101271644168e-18,0.31068735520116997,5.544134797694028e-18,0.2798561660200925,1.0135526546930927e-17,-0.048053646849257114,-0.030831189181077467,2.603425275286759e-18,4.591391749236899e-18
m4c4,4,4,1.54,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.26791247610678803,2.03507075646076e-17,0.23738741883216685,2.2450213391621525e-17,0.18432494685950584,5.666514789183296e-18,-0.08358752924728219,-0.05306247197266101,-1.4684192775424304e-17,-1.678369860243823e-17
m4c4,4,4,2.48,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.2506226470960841,3.2398166113120165e-18,0.2812284815135397,5.069604275667054e-17,0.17611911506972536,2.048655854726106e-18,-0.07450353202635876,-0.10510936644381433,-1.1911607565859106e-18,-4.864738690194443e-17
m4c4,4,4,3.4200000000000004,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.24126065814644518,4.93897055880082e-17,0.33994474515985457,8.392994503484685e-17,0.18090357789602474,1.0639553259709457e-17,-0.06035708025042044,-0.15904116726382983,-3.8750152328298746e-17,-7.329039177513739e-17
m4c4,4,4,4.36,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.23623920882669305,1.1803146189857315e-17,0.35522565749195845,1.0331217644519605e-16,0.1865891466469755,1.9633130149596385e-17,-0.04965006217971754,-0.16863651084498293,7.82998395973907e-18,-8.367904629559967e-17
m4c4,4,4,5.3,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.23484750419339695,8.692459494802197e-18,0.34215338080879865,1.0882340337449516e-16,0.19136347308428786,2.875104122424191e-17,-0.04348403110910909,-0.15078990772451079,2.0058581729439715e-17,-8.007236215025325e-17
m4c4,4,4,6.24,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.2364904501174995,2.313720503300148e-17,0.3202324027315797,1.07370943133606e-16,0.1950984806475875,3.7830740204001827e-17,-0.041391969469912,-0.1251339220839922,1.4693535171000346e-17,-6.954020292960418e-17
m4c4,4,4,7.18,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.240507426587446,8.000919421897244e-19,0.29683623946178267,1.0293618160355333e-16,0.1979470020278429,4.678414317980843e-17,-0.0425604245596031,-0.09888923743393976,4.5984051237618706e-17,-5.61520384237449e-17
m4c4,4,4,8.120000000000001,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.24607734455772548,1.6789282058134226e-17,0.2739723944609249,9.721067864304665e-17,0.20009186969240084,5.557321133997126e-17,-0.045985474865324644,-0.07388052476852408,3.8783929281837037e-17,-4.163746730307539e-17
m4c4,4,4,9.06,0.5,1.5707963267948966,2.0,0.1,10.0,0.05,5.0,1.4000000000000004,0.7000000000000002,0.4242424242424243,3.3000000000000003,0.0404276819945128,0.25116695901112057,6.5993963125507006e-18,0.25214007591031506,9.094183280178163e-17,0.20169512644060827,6.419092341019072e-17,-0.0494718325705123,-0.05044494946970679,5.759152709764001e-17,-2.6750909391590916e-17
