case,n_modes,n_cut,beta,g,theta,omega_q,ratio_min,ratio_max,omega_min,omega_max,detune_over_omega_q,tail_fraction,ordered_p00,ordered_coh,best_p00,best_coh,ed_p00,ed_coh,d_ed_ord_p00,d_ed_best_p00,d_ed_ord_coh,d_ed_best_coh
m3c5,3,5,0.6,0.5,1.5707963267948966,3.0,0.05,5.0,0.15000000000000002,15.0,0.9500000000000001,0.0047012171462565856,0.2584452590221773,2.0798538828278986e-17,0.23942331483367763,7.885913918283617e-18,0.2124907450620876,7.008424584518067e-18,-0.045954513960089705,-0.02693256977159003,-1.3790114243760919e-17,-8.774893337655492e-19
m3c5,3,5,1.525,0.5,1.5707963267948966,3.0,0.05,5.0,0.15000000000000002,15.0,0.9500000000000001,0.0047012171462565856,0.19488454328154878,6.1434174002702845e-18,0.2249858603557754,3.733158225762172e-17,0.18801035837075902,3.5041442060312675e-17,-0.006874184910789755,-0.03697550198501637,2.889802466004239e-17,-2.290140197309047e-18
m3c5,3,5,2.45,0.5,1.5707963267948966,3.0,0.05,5.0,0.15000000000000002,15.0,0.9500000000000001,0.0047012171462565856,0.18109616803515632,2.7222236067903103e-18,0.3308788453341239,9.210345253692047e-17,0.20594576106266388,7.066242562726927e-17,0.024849593027507555,-0.12493308427146005,6.794020202047897e-17,-2.1441026909651193e-17
m3c5,3,5,3.3750000000000004,0.5,1.5707963267948966,3.0,0.05,5.0,0.15000000000000002,15.0,0.9500000000000001,0.0047012171462565856,0.17733823165400656,1.3285378279691571e-17,0.3440099410791796,1.192535840295368e-16,0.21721282844274528,1.0783192921750448e-16,0.039874596788738725,-0.1267971126364343,9.454655093781291e-17,-1.1421654812032313e-17
m3c5,3,5,4.3,0.5,1.5707963267948966,3.0,0.05,5.0,0.15000000000000002,15.0,0.9500000000000001,0.0047012171462565856,0.17879078287182137,1.2203444076125692e-17,0.314712106375485,1.2112397878678486e-16,0.2233192454551516,1.4478703127624434e-16,0.044528462583330236,-0.09139286092033341,1.3258358720011864e-16,2.366305248945948e-17
m3c5,3,5,5.225,0.5,1.5707963267948966,3.0,0.05,5.0,0.15000000000000002,15.0,0.9500000000000001,0.0047012171462565856,0.18368094782847566,4.6289377779268676e-18,0.28071808597011205,1.1438936495934545e-16,0.22650256302218447,1.8106057286851265e-16,0.042821615193708806,-0.054215522947927586,1.7643163509058578e-16,6.66712079091672e-17
m3c5,3,5,6.15,0.5,1.5707963267948966,3.0,0.05,5.0,0.15000000000000002,15.0,0.9500000000000001,0.0047012171462565856,0.19347805506870616,2.4523198964533433e-18,0.2484239343829759,1.0480951665906797e-16,0.2281400019919791,2.167002959032958e-16,0.03466194692327293,-0.020283932390996795,2.1424797600684245e-16,1.1189077924422783e-16
m3c5,3,5,7.075,0.5,1.5707963267948966,3.0,0.05,5.0,0.15000000000000002,15.0,0.9500000000000001,0.0047012171462565856,0.20952217590086458,8.577211889573355e-18,0.2186581935273702,9.438224556466933e-17,0.2289796363251517,2.5187508576042785e-16,0.019457460424287115,0.010321442797781494,2.432978738708545e-16,1.5749284019575852e-16
m3c5,3,5,8.0,0.5,1.5707963267948966,3.0,0.05,5.0,0.15000000000000002,15.0,0.9500000000000001,0.0047012171462565856,0.28557600221921864,1.435982528177486e-17,0.19154535734846617,8.400186967364395e-17,0.22941046692471667,2.8674075465937495e-16,-0.05616553529450197,0.0378651095762505,2.723809293776001e-16,2.02738884985731e-16
m3c5,3,5,0.6,0.5,1.5707963267948966,3.0,0.05,6.0,0.15000000000000002,18.0,0.9500000000000001,0.0012340980408667955,0.2602880523259211,6.568658460886306e-18,0.24084016782622208,8.000547947392582e-18,0.21930155349978675,7.555676833071525e-18,-0.040986498826134365,-0.021538614326435335,9.87018372185219e-19,-4.448711143210569e-19
m3c5,3,5,1.525,0.5,1.5707963267948966,3.0,0.05,6.0,0.15000000000000002,18.0,0.9500000000000001,0.0012340980408667955,0.19813315280317664,3.431534530684328e-19,0.22764329299970026,3.7821467881432205e-17,0.2061780518821561,4.0888675723999093e-17,0.008044899078979456,-0.021465241117544165,4.054552227093066e-17,3.0672078425668882e-18
m3c5,3,5,2.45,0.5,1.5707963267948966,3.0,0.05,6.0,0.15000000000000002,18.0,0.9500000000000001,0.0012340980408667955,0.18440904296917376,6.772444051350612e-19,0.3319424874770154,9.272053066782792e-17,0.22541925389340856,8.541067748460165e-17,0.04101021092423479,-0.10652323358360682,8.473343307946659e-17,-7.309853183226271e-18
m3c5,3,5,3.3750000000000004,0.5,1.5707963267948966,3.0,0.05,6.0,0.15000000000000002,18.0,0.9500000000000001,0.0012340980408667955,0.1803653343710528,7.883602045190321e-18,0.3441498749982825,1.2014337093868334e-16,0.2356835250387563,1.3264666709676734e-16,0.05531819066770352,-0.10846634995952617,1.2476306505157703e-16,1.2503296158084002e-17
m3c5,3,5,4.3,0.5,1.5707963267948966,3.0,0.05,6.0,0.15000000000000002,18.0,0.9500000000000001,0.0012340980408667955,0.18144518753754854,7.259621465761493e-18,0.3147246912633258,1.2236594848933703e-16,0.24051747705745435,1.7904505096885443e-16,0.05907228951990581,-0.07420721420587145,1.7178542950309295e-16,5.66791024795174e-17
m3c5,3,5,5.225,0.5,1.5707963267948966,3.0,0.05,6.0,0.15000000000000002,18.0,0.9500000000000001,0.0012340980408667955,0.18596305575791802,6.5048022593448165e-18,0.2807190592598491,1.1584704055212687e-16,0.24272686920861133,2.24004977754806e-16,0.05676381345069331,-0.037992190051237745,2.1750017549546118e-16,1.0815793720267913e-16
m3c5,3,5,6.15,0.5,1.5707963267948966,3.0,0.05,6.0,0.15000000000000002,18.0,0.9500000000000001,0.0012340980408667955,0.19546953390179797,1.6856493620571808e-17,0.2484240038800724,1.0635537609330612e-16,0.24373034711146654,2.6783799574301743e-16,0.048260813209668574,-0.004693656768605864,2.509815021224456e-16,1.6148261964971133e-16
m3c5,3,5,7.075,0.5,1.5707963267948966,3.0,0.05,6.0,0.15000000000000002,18.0,0.9500000000000001,0.0012340980408667955,0.2114375603595755,4.691788565734524e-18,0.21865820229419075,9.592798381727655e-17,0.24418666396217512,3.1094861830837136e-16,0.03274910360259961,0.025528461667984365,3.0625682974263684e-16,2.150206344910948e-16
m3c5,3,5,8.0,0.5,1.5707963267948966,3.0,0.05,6.0,0.15000000000000002,18.0,0.9500000000000001,0.0012340980408667955,0.2865857982829709,8.833783347744375e-18,0.19154535734846617,8.549090902455614e-17,0.24439468944384468,3.536351652174595e-16,-0.042191108839126246,0.05284933209537851,3.448013818697151e-16,2.6814425619290336e-16
m4c4,4,4,0.6,0.5,1.5707963267948966,1.5,0.05,2.0,0.07500000000000001,3.0,0.3,0.5578254003710745,0.3534465718006687,3.272089431746191e-18,0.3427870877566142,3.5561531654386e-18,0.3303279613850032,1.6366071256790916e-18,-0.023118610415665486,-0.012459126371611007,-1.6354823060670993e-18,-1.9195460397595082e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,1.5,0.05,2.0,0.07500000000000001,3.0,0.3,0.5578254003710745,0.28625699588877884,6.970472803059261e-18,0.25171432934015914,1.475947163585612e-17,0.2457522232040967,7.117320921665125e-18,-0.04050477268468214,-0.005962106136062434,1.4684811860586373e-19,-7.642150714190996e-18
m4c4,4,4,2.45,0.5,1.5707963267948966,1.5,0.05,2.0,0.07500000000000001,3.0,0.3,0.5578254003710745,0.26580046343201447,4.091012029459027e-19,0.2481438340837716,3.0678806484076397e-17,0.22335332278735043,4.311115518999714e-18,-0.04244714064466404,-0.02479051129642118,3.902014316053811e-18,-2.6367690965076683e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,1.5,0.05,2.0,0.07500000000000001,3.0,0.3,0.5578254003710745,0.25425939084707627,7.948254932072716e-18,0.2890727123894826,5.370478304467922e-17,0.21664182842814825,8.636612618228708e-19,-0.037617562418928024,-0.07243088396133437,-7.084593670249844e-18,-5.284112178285635e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,1.5,0.05,2.0,0.07500000000000001,3.0,0.3,0.5578254003710745,0.24589347666961206,2.5067883459494643e-18,0.333308761030118,7.883535231060748e-17,0.2150847250819827,6.688896607754616e-18,-0.030808751587629357,-0.11822403594813527,4.1821082618051514e-18,-7.214645570285286e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,1.5,0.05,2.0,0.07500000000000001,3.0,0.3,0.5578254003710745,0.23986545877446963,1.443532842684848e-17,0.354345198443473,9.696274138107575e-17,0.21546951846056342,1.2513847329538379e-17,-0.02439594031390621,-0.1388756799829096,-1.9214810973101005e-18,-8.444889405153737e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,1.5,0.05,2.0,0.07500000000000001,3.0,0.3,0.5578254003710745,0.23603013657516558,1.6626801333488475e-18,0.35387449653212555,1.0583241439707256e-16,0.21661887294922874,1.8090656564483844e-17,-0.019411263625936842,-0.1372556235828968,1.6427976431134997e-17,-8.774175783258871e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,1.5,0.05,2.0,0.07500000000000001,3.0,0.3,0.5578254003710745,0.23424704796040802,9.34719051086205e-18,0.3421896511610122,1.0821360824050503e-16,0.21804467209057557,2.3375156918972414e-17,-0.016202375869832447,-0.12414497907043662,1.4027966408110362e-17,-8.483845132153262e-17
m4c4,4,4,8.0,0.5,1.5707963267948966,1.5,0.05,2.0,0.07500000000000001,3.0,0.3,0.5578254003710745,0.234297604813355,1.4030851917869842e-17,0.3261782582047513,1.0700205979581212e-16,0.21952679840385617,2.841642105084771e-17,-0.014770806409498821,-0.10665145980089516,1.438556913297787e-17,-7.858563874496441e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,1.5,0.05,3.0,0.07500000000000001,4.5,0.033333333333333215,0.3425474798260591,0.36133945609643137,3.5312237111258336e-17,0.3487099712673653,3.947917920527406e-18,0.334746871690149,7.717312009986993e-18,-0.02659258440628237,-0.013963099577216309,-2.7594925101271343e-17,3.769394089459587e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,1.5,0.05,3.0,0.07500000000000001,4.5,0.033333333333333215,0.3425474798260591,0.3037036079926412,1.343129748360087e-17,0.2640025651075066,1.587064627767919e-17,0.25021487614137916,1.4324327763020457e-17,-0.05348873185126202,-0.01378768896612742,8.930302794195868e-19,-1.5463185146587337e-18
m4c4,4,4,2.45,0.5,1.5707963267948966,1.5,0.05,3.0,0.07500000000000001,4.5,0.033333333333333215,0.3425474798260591,0.285262943095396,3.911911571126628e-18,0.26174934597517274,3.2301026541620974e-17,0.2279106966007127,4.712711704872762e-17,-0.05735224649468332,-0.033838649374460045,4.3215205477601e-17,1.4826090507106648e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,1.5,0.05,3.0,0.07500000000000001,4.5,0.033333333333333215,0.3425474798260591,0.27373711882654056,4.202502542195525e-17,0.3008852793062282,5.495325502985603e-17,0.22261198525211978,8.628301269137479e-17,-0.05112513357442078,-0.07827329405410843,4.425798726941954e-17,3.132975766151876e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,1.5,0.05,3.0,0.07500000000000001,4.5,0.033333333333333215,0.3425474798260591,0.26503098012946824,2.334201046064037e-17,0.34075507303991603,7.82772945682889e-17,0.22269570575406553,1.2793930607743709e-16,-0.042335274375402715,-0.11805936728585051,1.0459729561679672e-16,4.966201150914819e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,1.5,0.05,3.0,0.07500000000000001,4.5,0.033333333333333215,0.3425474798260591,0.25880063987417135,1.6691486568493004e-17,0.3578714669432457,9.4214764055975e-17,0.22457538991179768,1.7130594605018746e-16,-0.034225249962373666,-0.133296077031448,1.5461445948169445e-16,7.709118199421246e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,1.5,0.05,3.0,0.07500000000000001,4.5,0.033333333333333215,0.3425474798260591,0.25506417152032657,8.121954349568124e-18,0.35525911960511036,1.0154661070801956e-16,0.22696315003692313,2.1616970400302709e-16,-0.028101021483403432,-0.12829596956818723,2.0804774965345896e-16,1.1462309329500752e-16
m4c4,4,4,7.075,0.5,1.5707963267948966,1.5,0.05,3.0,0.07500000000000001,4.5,0.033333333333333215,0.3425474798260591,0.2537054162495405,1.5503671706940374e-17,0.34267505251838754,1.0312664966196187e-16,0.22935813237031213,2.62382110162772e-16,-0.024347283879228382,-0.1133169201480754,2.468784384558316e-16,1.592554605008101e-16
m4c4,4,4,8.0,0.5,1.5707963267948966,1.5,0.05,3.0,0.07500000000000001,4.5,0.033333333333333215,0.3425474798260591,0.25445736121598794,6.06314204279581e-18,0.3263367443657156,1.015927124917361e-16,0.23156794687167195,3.0977159844053786e-16,-0.02288941434431599,-0.09476879749404363,3.0370845639774205e-16,2.0817888594880178e-16
m4c4,4,4,0.6,0.5,1.5707963267948966,1.5,0.05,4.0,0.07500000000000001,6.0,0.36666666666666653,0.19914827347145578,0.36500799306725773,3.12602880682129e-17,0.35140905546874146,4.126367941382672e-18,0.3343158148593504,1.4963949819598686e-17,-0.030692178207907317,-0.017093240609391047,-1.6296338248614212e-17,1.0837581878216014e-17
m4c4,4,4,1.525,0.5,1.5707963267948966,1.5,0.05,4.0,0.07500000000000001,6.0,0.36666666666666653,0.19914827347145578,0.3112027663003706,1.9136700158060632e-18,0.26912632989978214,1.6328867116489126e-17,0.24527912415895456,1.2260284531020853e-17,-0.06592364214141602,-0.023847205740827576,1.0346614515214791e-17,-4.068582585468272e-18
m4c4,4,4,2.45,0.5,1.5707963267948966,1.5,0.05,4.0,0.07500000000000001,6.0,0.36666666666666653,0.19914827347145578,0.293584787299321,2.2429153478617372e-17,0.2673630380465654,3.295107224230289e-17,0.22310208749417987,1.5001754161207887e-17,-0.07048269980514116,-0.04426095055238555,-7.427399317409485e-18,-1.7949318081095004e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,1.5,0.05,4.0,0.07500000000000001,6.0,0.36666666666666653,0.19914827347145578,0.282111953143444,1.0707222352910056e-17,0.30565501919635096,5.544485708023481e-17,0.21947604275528046,1.2344071071811363e-17,-0.06263591038816355,-0.0861789764410705,1.6368487189013075e-18,-4.3100786008423446e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,1.5,0.05,4.0,0.07500000000000001,6.0,0.36666666666666653,0.19914827347145578,0.27330396526131984,1.4570329826641485e-17,0.3436559197714416,7.811504961483056e-17,0.22126282254867996,4.3768016789105045e-18,-0.052041142712639876,-0.12239309722276165,-1.019352814773098e-17,-7.373824793592005e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,1.5,0.05,4.0,0.07500000000000001,6.0,0.36666666666666653,0.19914827347145578,0.2670197774401779,7.30564040017109e-18,0.3592009110903354,9.334457407693647e-17,0.22446203602849457,7.602071078917581e-18,-0.042557741411683336,-0.13473887506184085,2.96430678746491e-19,-8.574250299801889e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,1.5,0.05,4.0,0.07500000000000001,6.0,0.36666666666666653,0.19914827347145578,0.26334749440446886,1.8351640469590435e-17,0.355768302812323,1.0024164839376118e-16,0.22776062015240622,2.240690200078213e-17,-0.03558687425206264,-0.1280076826599168,4.0552615311916956e-18,-7.783474639297905e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,1.5,0.05,4.0,0.07500000000000001,6.0,0.36666666666666653,0.19914827347145578,0.26217926947432607,3.0491321716271554e-18,0.3428503211414653,1.0163923133733509e-16,0.23074040300487153,3.903525651001251e-17,-0.03143886646945454,-0.11210991813659377,3.5986124338385356e-17,-6.260397482732258e-17
m4c4,4,4,8.0,0.5,1.5707963267948966,1.5,0.05,4.0,0.07500000000000001,6.0,0.36666666666666653,0.19914827347145578,0.26321966659839613,2.928746745229182e-18,0.32639319522518784,1.0006741540666832e-16,0.233297613333816,5.668878338167878e-17,-0.02992205326458014,-0.09309558189137185,5.3760036636449606e-17,-4.337863202498954e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,1.5,0.05,5.0,0.07500000000000001,7.5,0.7000000000000002,0.11170929281604326,0.36691563777727004,1.798300805878519e-18,0.35279585455442686,4.218028141056717e-18,0.3319797828013175,2.755313518778651e-18,-0.03493585497595253,-0.020816071753109344,9.57012712900132e-19,-1.4627146222780662e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,1.5,0.05,5.0,0.07500000000000001,7.5,0.7000000000000002,0.11170929281604326,0.3150985752514999,1.3186896874946414e-17,0.271762367512173,1.656482531242212e-17,0.23827307731501898,1.5241568494229092e-17,-0.07682549793648094,-0.03348929019715399,2.0546716192826787e-18,-1.3232568181930275e-18
m4c4,4,4,2.45,0.5,1.5707963267948966,1.5,0.05,5.0,0.07500000000000001,7.5,0.7000000000000002,0.11170929281604326,0.2980209122257003,3.464059104617651e-17,0.2703233784488437,3.330787187100851e-17,0.21704303402057584,2.5983916447709654e-17,-0.08097787820512448,-0.053280344428267845,-8.656674598466856e-18,-7.323955423298858e-18
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,1.5,0.05,5.0,0.07500000000000001,7.5,0.7000000000000002,0.11170929281604326,0.2866448186092266,8.391372368565153e-18,0.3081319808498172,5.577222052942084e-17,0.21549064992956152,3.7270768627237943e-17,-0.07115416867966506,-0.09264133092025567,2.887939625867279e-17,-1.8501451902182892e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,1.5,0.05,5.0,0.07500000000000001,7.5,0.7000000000000002,0.11170929281604326,0.2778020776667924,1.3314638864039531e-17,0.3451102276283203,7.821701716066197e-17,0.21892125176686672,4.9617688454069465e-17,-0.05888082589992566,-0.12618897586145356,3.6303049590029935e-17,-2.85993287065925e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,1.5,0.05,5.0,0.07500000000000001,7.5,0.7000000000000002,0.11170929281604326,0.27146131015154623,1.1162935629323935e-17,0.35984427757866716,9.323268050607362e-17,0.2231634519165349,6.295693686287599e-17,-0.04829785823501134,-0.13668082566213227,5.1794001233552047e-17,-3.0275743643197636e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,1.5,0.05,5.0,0.07500000000000001,7.5,0.7000000000000002,0.11170929281604326,0.26775316141283406,5.297645445743443e-18,0.356007509697172,1.0004098242425461e-16,0.2270586237283241,7.700137700918507e-17,-0.04069453768450995,-0.12894888596884788,7.170373156344163e-17,-2.3039605415069542e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,1.5,0.05,5.0,0.07500000000000001,7.5,0.7000000000000002,0.11170929281604326,0.26658223111860313,9.013364963277926e-18,0.34293070336022835,1.0144098636321262e-16,0.23034220395169955,9.144926268420678e-17,-0.03624002716690358,-0.1125884994085288,8.243589772092885e-17,-9.991723679005835e-18
m4c4,4,4,8.0,0.5,1.5707963267948966,1.5,0.05,5.0,0.07500000000000001,7.5,0.7000000000000002,0.11170929281604326,0.2676460080854489,9.042724817450672e-18,0.3264185822253699,9.991060290706685e-17,0.23301597329662907,1.0605840964563178e-16,-0.03463003478881985,-0.09340260892874083,9.701568482818111e-17,6.147806738564928e-18
m4c4,4,4,0.6,0.5,1.5707963267948966,1.5,0.05,6.0,0.07500000000000001,9.0,0.9500000000000001,0.061099480960332686,0.36807090571600415,6.960525330805016e-18,0.3536330296246266,4.273362542079162e-18,0.3290230547491104,2.769188132967377e-18,-0.03904785096689373,-0.024609974875516194,-4.191337197837639e-18,-1.5041744091117846e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,1.5,0.05,6.0,0.07500000000000001,9.0,0.9500000000000001,0.061099480960332686,0.31756601420122954,1.67362411058552e-17,0.2734666519809393,1.6719090091195403e-17,0.2317209616088647,9.117545388089518e-19,-0.08584505259236483,-0.04174569037207457,-1.582448656704625e-17,-1.580733555238645e-17
m4c4,4,4,2.45,0.5,1.5707963267948966,1.5,0.05,6.0,0.07500000000000001,9.0,0.9500000000000001,0.061099480960332686,0.30091249594141173,3.3251363146587177e-18,0.2723024444166739,3.356387425111137e-17,0.21230497703176396,6.189780288263431e-18,-0.08860751890964777,-0.059997467384909936,2.8646439736047132e-18,-2.737409396284794e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,1.5,0.05,6.0,0.07500000000000001,9.0,0.9500000000000001,0.061099480960332686,0.2896350733208704,2.844758515068107e-17,0.30976378024693996,5.605722228077862e-17,0.21295811218357227,1.7045753718729777e-17,-0.07667696113729813,-0.09680566806336768,-1.1401831431951293e-17,-3.9011468562048847e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,1.5,0.05,6.0,0.07500000000000001,9.0,0.9500000000000001,0.061099480960332686,0.2807656675187383,1.4754112177353725e-17,0.346035611291542,7.844412864471623e-17,0.21778902944089243,2.893460692476077e-17,-0.0629766380778459,-0.12824658185064955,1.4180494747407047e-17,-4.9509521719955456e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,1.5,0.05,6.0,0.07500000000000001,9.0,0.9500000000000001,0.061099480960332686,0.2743436957350295,5.623694688277982e-18,0.3602386647226893,9.34310986763798e-17,0.22277693478628022,4.103286069292513e-17,-0.05156676094874926,-0.13746172993640907,3.5409166004647145e-17,-5.239823798345467e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,1.5,0.05,6.0,0.07500000000000001,9.0,0.9500000000000001,0.061099480960332686,0.27053132521797524,2.8070760828763882e-18,0.356149228711945,1.002776949245687e-16,0.22701739372630605,5.3036021673217444e-17,-0.04351393149166918,-0.12913183498563893,5.0228945590341054e-17,-4.724167325135125e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,1.5,0.05,6.0,0.07500000000000001,9.0,0.9500000000000001,0.061099480960332686,0.26925000541914124,8.02673673520828e-18,0.3429769213736094,1.0174736843137358e-16,0.2304104019489063,6.48090342790303e-17,-0.038839603470234935,-0.11256651942470311,5.678229754382203e-17,-3.6938334152343276e-17
m4c4,4,4,8.0,0.5,1.5707963267948966,1.5,0.05,6.0,0.07500000000000001,9.0,0.9500000000000001,0.061099480960332686,0.2702041580837713,1.3427602813144737e-17,0.3264328018688848,1.0028712190854869e-16,0.2330558209789634,7.629620456271889e-17,-0.03714833710480789,-0.09337698088992138,6.286860174957415e-17,-2.39909173458298e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.05,2.0,0.1,4.0,0.29999999999999993,0.4060058497098381,0.3162544916095655,1.0658768971684638e-18,0.302071811530148,4.942046216458292e-18,0.2865869420390865,5.359243705662154e-18,-0.029667549570478957,-0.015484869491061481,4.2933668084936905e-18,4.171974892038623e-19
m4c4,4,4,1.525,0.5,1.5707963267948966,2.0,0.05,2.0,0.1,4.0,0.29999999999999993,0.4060058497098381,0.24586510736118844,2.3316807427291582e-17,0.22160502408155314,2.038156541639393e-17,0.1987366475884437,3.475933711455469e-17,-0.04712845977274474,-0.022868376493109438,1.1442529687263109e-17,1.437777169816076e-17
m4c4,4,4,2.45,0.5,1.5707963267948966,2.0,0.05,2.0,0.1,4.0,0.29999999999999993,0.4060058497098381,0.22601569569561866,7.536538136766118e-18,0.26331445900075556,4.741737476826641e-17,0.1811262602011456,3.883107099574279e-17,-0.04488943549447305,-0.08218819879960995,3.1294532858976674e-17,-8.58630377252362e-18
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.0,0.05,2.0,0.1,4.0,0.29999999999999993,0.4060058497098381,0.21595515690365166,6.5364326128870106e-18,0.3293841115429131,8.251926235744589e-17,0.1777433762422963,3.505331167156268e-17,-0.03821178066135536,-0.15164073530061678,2.851687905867567e-17,-4.7465950685883206e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,2.0,0.05,2.0,0.1,4.0,0.29999999999999993,0.4060058497098381,0.2104929502051981,1.6646284851330337e-18,0.3524957652212089,1.050511013863755e-16,0.17809256267406354,2.980740312483919e-17,-0.032400387531134556,-0.17440320254714536,2.814277463970616e-17,-7.524369826153631e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.0,0.05,2.0,0.1,4.0,0.29999999999999993,0.4060058497098381,0.2084536244253171,2.4361006083273724e-18,0.34295139569354444,1.1231080701217485e-16,0.1795271938541943,2.4180424919709755e-17,-0.02892643057112279,-0.16342420183935014,2.1744324311382384e-17,-8.81303820924651e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,2.0,0.05,2.0,0.1,4.0,0.29999999999999993,0.4060058497098381,0.20915716642729784,3.355472066673059e-17,0.32228916629617577,1.11463651447543e-16,0.18121820197569097,1.828677606511118e-17,-0.027938964451606874,-0.1410709643204848,-1.5267944601619413e-17,-9.317687538243182e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,2.0,0.05,2.0,0.1,4.0,0.29999999999999993,0.4060058497098381,0.21201429386691326,9.240142806077399e-18,0.2994063845719289,1.0712890900493139e-16,0.18287453090437936,1.2105094422159964e-17,-0.0291397629625339,-0.11653185366754956,2.864951616082566e-18,-9.502381458277142e-17
m4c4,4,4,8.0,0.5,1.5707963267948966,2.0,0.05,2.0,0.1,4.0,0.29999999999999993,0.4060058497098381,0.21648318155082846,4.359730649220327e-18,0.27683207659070763,1.0130871230392848e-16,0.18439452815952412,5.608887392049359e-18,-0.032088653391304345,-0.09243754843118351,1.249156742829032e-18,-9.569982491187912e-17
m4c4,4,4,0.6,0.5,1.5707963267948966,2.0,0.05,3.0,0.1,6.0,0.03333333333333344,0.19914827347145578,0.32333700318914166,1.3018682717583508e-18,0.3073436171464231,5.310551549671995e-18,0.28748034171695014,7.528913940250832e-18,-0.03585666147219152,-0.01986327542947297,6.227045668492481e-18,2.2183623905788367e-18
m4c4,4,4,1.525,0.5,1.5707963267948966,2.0,0.05,3.0,0.1,6.0,0.03333333333333344,0.19914827347145578,0.25939895017286874,2.280956467057441e-17,0.23116954781195714,2.1425812685085732e-17,0.19661865032316372,2.7842795413939644e-18,-0.06278029984970501,-0.03455089748879342,-2.0025285129180445e-17,-1.8641533143691767e-17
m4c4,4,4,2.45,0.5,1.5707963267948966,2.0,0.05,3.0,0.1,6.0,0.03333333333333344,0.19914827347145578,0.24088108022551422,2.4774116516325024e-17,0.27289229680657867,4.865233632620457e-17,0.18123226123848832,7.93222758354612e-18,-0.0596488189870259,-0.09166003556809035,-1.6841888932778904e-17,-4.072010874265845e-17
m4c4,4,4,3.3750000000000004,0.5,1.5707963267948966,2.0,0.05,3.0,0.1,6.0,0.03333333333333344,0.19914827347145578,0.23119624945345044,6.5785415050721906e-18,0.3348351403640104,8.214987339855283e-17,0.1806521546095031,1.3168753096248811e-17,-0.05054409484394734,-0.1541829857545073,6.590211591176621e-18,-6.898112030230402e-17
m4c4,4,4,4.3,0.5,1.5707963267948966,2.0,0.05,3.0,0.1,6.0,0.03333333333333344,0.19914827347145578,0.2260318728714716,5.478008388433753e-18,0.3543611907210543,1.0266155697649456e-16,0.1832444437743255,2.0376736357911473e-17,-0.04278742909714611,-0.17111674694672882,1.4898727969477718e-17,-8.22848206185831e-17
m4c4,4,4,5.225,0.5,1.5707963267948966,2.0,0.05,3.0,0.1,6.0,0.03333333333333344,0.19914827347145578,0.22444881032362876,5.096251009752373e-18,0.34343611544987873,1.0886768527046411e-16,0.1863192007598135,2.9702701875828065e-17,-0.03812960956381525,-0.15711691469006522,2.460645086607569e-17,-7.916498339463604e-17
m4c4,4,4,6.15,0.5,1.5707963267948966,2.0,0.05,3.0,0.1,6.0,0.03333333333333344,0.19914827347145578,0.2258023902574829,3.9866588790263464e-18,0.32239841729076224,1.0768580254586755e-16,0.18917897663276917,4.077901060750531e-17,-0.03662341362471372,-0.13321944065799307,3.6792351728478964e-17,-6.690679193836224e-17
m4c4,4,4,7.075,0.5,1.5707963267948966,2.0,0.05,3.0,0.1,6.0,0.03333333333333344,0.19914827347145578,0.22945831919445636,1.9030442255655498e-17,0.2994290507517239,1.0334851759718779e-16,0.19166110470308234,5.3152382486167886e-17,-0.03779721449137402,-0.10776794604864154,3.412194023051239e-17,-5.01961351110199e-17
