sweep,param_name,param,beta,theta,g,exact_p00,exact_p11,exact_coh,exact_ratio,ordered_p00,ordered_p11,ordered_coh,ordered_ratio,ordered_minus_exact_p00,ordered_minus_exact_p11,ordered_minus_exact_coh,ordered_ratio_over_exact,ordered_trace_distance_exact,compact_ab_p00,compact_ab_p11,compact_ab_coh,compact_ab_ratio,compact_ab_minus_exact_p00,compact_ab_minus_exact_p11,compact_ab_minus_exact_coh,compact_ab_ratio_over_exact,compact_ab_trace_distance_exact,compact_abdiag_p00,compact_abdiag_p11,compact_abdiag_coh,compact_abdiag_ratio,compact_prodassume_p00,compact_prodassume_p11,compact_prodassume_coh,compact_prodassume_ratio,compact_closed_p00,compact_closed_p11,compact_closed_coh,compact_closed_ratio,compact_closed_trace_distance_exact,compact_ab_vs_closed_trace_distance,compact_abdiag_vs_ab_trace_distance,trace_factor_ratio_minus1_abs,delta_diag_expm_maxabs,sigma_plus,sigma_minus,delta_z
temperature,beta,0.2,0.2,1.5707963267948966,0.5,0.4059162178085743,0.5940837821914257,3.495137880188953e-18,0.6832642633523027,0.43103279608551665,0.5689672039144833,1.0636574346807473e-17,0.7575705473356275,0.02511657827694236,-0.02511657827694236,7.14143646661852e-18,1.1087518958166427,0.02511657827694236,0.4368180483283569,0.5631819516716431,2.2088648481963167e-18,0.7756250835663121,0.030901830519782625,-0.03090183051978257,-1.286273031992636e-18,1.1351758392292597,0.030901830519782597,0.4368180483283569,0.5631819516716431,1.1044324240981599e-18,0.7756250835663121,0.4368180483283569,0.5631819516716432,2.2088648481963182e-18,0.775625083566312,0.43681804832835713,0.563181951671643,2.208864848196315e-18,0.7756250835663127,0.030901830519782764,1.6653345369377348e-16,1.1044324240981572e-18,0.5071872075497199,3.3896181542765725e-18,5.434607524911992e-18,3.642926366284629e-18,0.07295699235867042
temperature,beta,0.6142857142857143,0.6142857142857143,1.5707963267948966,0.5,0.27259689563459316,0.7274031043654069,5.759306619941671e-18,0.3747535499898769,0.38875355422146657,0.6112464457785334,9.537894051102334e-18,0.6360013328606243,0.11615665858687341,-0.11615665858687352,3.778587431160663e-18,1.6971189008824716,0.11615665858687343,0.5559811813805512,0.44401881861944875,2.320932525378429e-17,1.252156796212417,0.28338428574595803,-0.28338428574595814,1.7450018633842618e-17,3.3412806796526437,0.2833842857459581,0.5559811813805512,0.44401881861944886,1.1604662626892144e-17,1.2521567962124165,0.5559811813805512,0.44401881861944875,2.320932525378429e-17,1.252156796212417,0.5559811813805511,0.44401881861944903,2.3209325253784245e-17,1.2521567962124158,0.28338428574595786,1.942890293094024e-16,5.671116385424977e-17,0.6699008439590892,5.551115123125783e-17,7.918396181058012e-17,2.3177972057517253e-17,0.7267194649996376
temperature,beta,1.0285714285714285,1.0285714285714285,1.5707963267948966,0.5,0.20904366673076943,0.7909563332692308,7.707208637211437e-18,0.2642922977387853,0.3803869127551935,0.6196130872448065,1.4645905914950672e-17,0.6139103911549633,0.17134324602442405,-0.1713432460244243,6.938697277739235e-18,2.3228463198035563,0.17134324602442408,0.9264989455769501,0.07350105442304979,7.054073186043538e-17,12.60524699746895,0.7174552788461807,-0.717455278846181,6.283352322322395e-17,47.69434109626385,0.7174552788461809,0.9264989455769501,0.07350105442304998,3.527036593021769e-17,12.605246997468916,0.9264989455769502,0.07350105442304979,7.054073186043537e-17,12.605246997468951,0.9264989455769501,0.07350105442304994,7.054073186043541e-17,12.605246997468923,0.7174552788461807,1.8041124150158794e-16,2.0429555989691284e-16,0.8789043922033095,2.7755575615628914e-17,3.531448011525634e-16,4.5138489905232123e-17,2.295628006394304
temperature,beta,1.4428571428571428,1.4428571428571428,1.5707963267948966,0.5,0.18410199578589556,0.8158980042141044,8.148429781252082e-18,0.22564339517318432,0.375538231178907,0.624461768821093,1.865382833652441e-17,0.6013790594224478,0.19143623539301144,-0.19143623539301136,1.050539855527233e-17,2.6651746618192895,0.1914362353930114,0.9996739899569624,0.0003260100430375568,1.046779078983906e-16,3066.39016590602,0.8155719941710668,-0.8155719941710668,9.652947811713852e-17,13589.540981478869,0.815571994171067,0.9996739899569624,0.0003260100430375589,5.233895394919531e-17,3066.3901659059998,0.9996739899569624,0.00032601004303755687,1.046779078983906e-16,3066.3901659060193,0.9996739899569623,0.00032601004303771397,1.0467790789839057e-16,3066.390165904541,0.8155719941710668,1.3408870368214476e-16,5.2349628029368416e-17,0.9471194306910936,5.844493110461463e-18,1.1428449829124567e-15,6.378778701212428e-17,5.456985296363416
temperature,beta,1.857142857142857,1.857142857142857,1.5707963267948966,0.5,0.17644387519748334,0.8235561248025167,8.011911572036796e-18,0.21424632746164496,0.37025714029127826,0.6297428597087218,1.3813130186140397e-17,0.5879497235785018,0.19381326509379493,-0.19381326509379493,5.8012186141036014e-18,2.7442697876992006,0.19381326509379493,0.9999999971742967,2.8257033457798326e-09,1.3745081690521975e-16,353894190.15544903,0.8235561219768133,-0.8235561219768134,1.2943890533318296e-16,1651809831.927244,0.8235561219768134,0.9999999971742967,2.825703345779836e-09,6.872540845260984e-17,353894190.1554486,0.9999999971742968,2.825703345779833e-09,1.3745081690521975e-16,353894190.15544903,0.9999999971742951,2.8257048906414582e-09,1.374508169052195e-16,353893996.67538774,0.8235561219768118,1.549586930070834e-15,6.872540845260994e-17,0.9762070575362423,3.350067337642122e-18,3.2161833925848427e-15,7.838753633854181e-17,11.699397121419464
temperature,beta,2.2714285714285714,2.2714285714285714,1.5707963267948966,0.5,0.17586989308791692,0.8241301069120831,7.74781064465428e-18,0.21340064100664927,0.36448446818718266,0.6355155318128173,5.515294200320252e-18,0.5735256652933177,0.18861457509926574,-0.18861457509926582,-2.232516444334027e-18,2.687553620213575,0.18861457509926577,0.9999999999999991,1.0000000000000003e-15,1.7419594086575317e-16,999999999999998.9,0.8241301069120822,-0.8241301069120821,1.664481302210989e-16,4686021538092944.0,0.8241301069120821,0.9999999999999991,1.0000000000000003e-15,8.709797043287657e-17,999999999999998.9,0.9999999999999051,9.495887089569701e-14,1.741959408657204e-16,10530875004803.994,0.9999999999999991,1.0000000000000003e-15,1.7419594086575317e-16,999999999999998.9,0.8241301069120821,0.0,8.709797043287657e-17,0.989469124995196,1.853959495310563e-18,8.415511656404196e-15,8.956590874474619e-17,24.15530354662434
temperature,beta,2.685714285714286,2.685714285714286,1.5707963267948966,0.5,0.17799300080173266,0.8220069991982674,7.562797007451818e-18,0.21653465356783527,0.35853625236809,0.64146374763191,1.454128490216261e-18,0.5589345519395247,0.18054325156635734,-0.1805432515663573,-6.108668517235557e-18,2.5812706776027583,0.1805432515663573,0.9999999999999991,1.0000000000000003e-15,2.1374739877167977e-16,999999999999998.9,0.8220069991982665,-0.8220069991982664,2.0618460176422794e-16,4618198443173079.0,0.8220069991982664,0.9999999999999991,1.0000000000000003e-15,1.0687369938583998e-16,999999999999998.9,0.9999999999997838,2.1617003401041734e-13,2.1374739877158777e-16,4625988077291.015,0.9999999999999991,1.0000000000000003e-15,2.1374739877168002e-16,999999999999998.9,0.8220069991982664,2.2186712959340957e-31,1.0687369938583977e-16,0.995374011922709,9.933883207978927e-19,2.1115592390853414e-14,9.813444742880198e-17,49.393799672408086
temperature,beta,3.1,3.1,1.5707963267948966,0.5,0.18099324437963796,0.819006755620362,7.519606516266737e-18,0.22099114950833765,0.35264289744534355,0.6473571025546565,1.3810347074329194e-17,0.5447424552132257,0.1716496530657056,-0.17164965306570545,6.290740558062456e-18,2.4649967042805643,0.17164965306570562,0.9999999999999991,1.0000000000000003e-15,2.5491173292539425e-16,999999999999998.9,0.8190067556203612,-0.819006755620361,2.473921264091275e-16,4525068095373070.0,0.8190067556203611,0.9999999999999991,1.0000000000000003e-15,1.2745586646269712e-16,999999999999998.9,0.9999999999995063,4.937490410930127e-13,2.54911732925143e-16,2025320389049.881,0.9999999999999991,1.0000000000000003e-15,2.5491173292539425e-16,999999999999998.9,0.8190067556203611,0.0,1.274558664626971e-16,0.9979746796109501,5.17325680350032e-19,5.162912489341613e-14,1.0477772778383742e-16,101.26863189252742
temperature,beta,3.5142857142857142,3.5142857142857142,1.5707963267948966,0.5,0.18412995110141384,0.8158700488985862,7.619181670763878e-18,0.2256853911354962,0.34693426518298287,0.6530657348170171,2.8062808339145958e-18,0.5312394245889973,0.16280431408156903,-0.16280431408156903,-4.8129008368492824e-18,2.3538937186680977,0.1628043140815691,0.9999999999999991,1.0000000000000003e-15,2.966981500174282e-16,999999999999998.9,0.8158700488985853,-0.8158700488985852,2.8907896834666434e-16,4430946969888814.5,0.8158700488985852,0.9999999999999991,1.0000000000000003e-15,1.4834907500871416e-16,999999999999998.9,0.9999999999988706,1.1294174332855354e-12,2.9669815001675857e-16,885412222733.1106,0.9999999999999991,1.0000000000000003e-15,2.9669815001742826e-16,999999999999998.9,0.8158700488985852,4.930380657631324e-32,1.4834907500871403e-16,0.9991145877772669,2.629329725553937e-19,1.2413733753584146e-13,1.1001012025687958e-16,209.19803094247348
temperature,beta,3.9285714285714284,3.9285714285714284,1.5707963267948966,0.5,0.18711063886952936,0.8128893611304706,7.841464073814382e-18,0.23017971179905464,0.34147371241040225,0.6585262875895977,1.3669578008710784e-17,0.5185422645165734,0.1543630735408729,-0.15436307354087286,5.828113934896402e-18,2.2527713692215294,0.15436307354087286,0.9999999999999991,1.0000000000000005e-15,3.383885393856964e-16,999999999999998.6,0.8128893611304697,-0.8128893611304696,3.3054707531188203e-16,4344431540834459.0,0.8128893611304696,0.9999999999999991,1.0000000000000003e-15,1.6919426969284834e-16,999999999999998.9,0.999999999997415,2.585126599043579e-12,3.383885393839476e-16,386828250642.4968,0.9999999999999991,1.0000000000000005e-15,3.383885393856966e-16,999999999999998.6,0.8128893611304696,1.9721522630525295e-31,1.6919426969284805e-16,0.9996131717493575,1.3094890146251518e-19,2.9511300182130515e-13,1.1420222288248856e-16,436.05643730879075
temperature,beta,4.3428571428571425,4.3428571428571425,1.5707963267948966,0.5,0.189829436404647,0.8101705635953531,8.161874374163279e-18,0.23430799011288073,0.336285465042791,0.663714534957209,1.0711054851365964e-18,0.5066718405744602,0.146456028638144,-0.1464560286381441,-7.090768889026681e-18,2.1624181075957543,0.14645602863814405,0.9999999999999991,1.0000000000000005e-15,3.7951577767908353e-16,999999999999998.6,0.8101705635953521,-0.8101705635953521,3.7135390330492024e-16,4267886893307550.0,0.810170563595352,0.9999999999999991,1.0000000000000003e-15,1.8975788883954171e-16,999999999999998.9,0.9999999999940812,5.9187659639916824e-12,3.7951577767459165e-16,168954137750.64523,0.9999999999999991,1.0000000000000005e-15,3.7951577767908353e-16,999999999999998.6,0.810170563595352,0.0,1.8975788883954174e-16,0.9998310458622494,6.41315962790872e-20,6.960332791490294e-13,1.1761757450026253e-16,917.0017692091711
temperature,beta,4.757142857142857,4.757142857142857,1.5707963267948966,0.5,0.19225881219689345,0.8077411878031067,8.557163352093524e-18,0.23802031529405934,0.3313718999573059,0.668628100042694,2.470447736500752e-18,0.4955997211845371,0.13911308776041248,-0.13911308776041265,-6.0867156155927725e-18,2.0821740386834393,0.13911308776041256,0.9999999999999991,1.0000000000000005e-15,4.198025931684591e-16,999999999999998.6,0.8077411878031057,-0.8077411878031057,4.1124542981636557e-16,4201322054231214.0,0.8077411878031056,0.9999999999999991,1.0000000000000003e-15,2.0990129658422962e-16,999999999999998.9,0.9999999999864471,1.3552949822191053e-11,4.198025931570807e-16,73784675152.34856,0.9999999999999991,1.0000000000000005e-15,4.1980259316845925e-16,999999999999998.6,0.8077411878031056,1.4791141972893971e-31,2.0990129658422943e-16,0.9999262153248476,3.0977283613856916e-20,1.6322482567868215e-12,1.2044379430123946e-16,1944.0664294941914
temperature,beta,5.171428571428572,5.171428571428572,1.5707963267948966,0.5,0.19440425747234016,0.8055957425276599,9.007190726333122e-18,0.24131738440222125,0.3267238220004848,0.6732761779995152,5.343373901431079e-18,0.48527459113623955,0.1323195645281446,-0.13231956452814464,-3.663816824902044e-18,2.0109392132619717,0.13231956452814464,0.999999999999999,1.0000000000000003e-15,4.590983117686212e-16,999999999999998.8,0.8055957425276589,-0.8055957425276589,4.500911210422881e-16,4143920266984271.5,0.8055957425276589,0.999999999999999,1e-15,2.295491558843106e-16,999999999999998.9,0.9999999999689644,3.103557370549601e-11,4.590983117401251e-16,32221089561.87515,0.9999999999999991,1.0000000000000005e-15,4.590983117686212e-16,999999999999998.6,0.8055957425276589,5.551115123125793e-17,2.295491558843106e-16,0.9999677789104381,1.4793124471790958e-20,3.8115312122494345e-12,1.228156458116949e-16,4151.10567229703
temperature,beta,5.585714285714285,5.585714285714285,1.5707963267948966,0.5,0.19628490247753397,0.8037150975224661,9.495242760254969e-18,0.24422199244807302,0.3223264474144379,0.6776735525855622,7.937620094058027e-18,0.47563675192081717,0.12604154493690392,-0.1260415449369039,-1.557622666196942e-18,1.9475590513084036,0.1260415449369039,0.999999999999999,1.0000000000000003e-15,4.973296019483883e-16,999999999999998.8,0.8037150975224651,-0.8037150975224651,4.878343591881333e-16,4094635335565124.5,0.8037150975224651,0.999999999999999,1e-15,2.486648009741942e-16,999999999999998.9,0.9999999999289285,7.107156753434918e-11,4.973296018776973e-16,14070324246.69154,0.9999999999999991,1.0000000000000005e-15,4.973296019483883e-16,999999999999998.6,0.8037150975224651,5.551115123125793e-17,2.486648009741941e-16,0.9999859296757533,6.997687216619989e-21,8.871824843821658e-12,1.248312086280058e-16,8919.461871025262
temperature,beta,6.0,6.0,1.5707963267948966,0.5,0.19792495889002026,0.8020750411099797,1.0007839934342844e-17,0.24676613626589708,0.318162876123787,0.6818371238762131,1.1831811836767949e-17,0.46662592132714265,0.12023791723376676,-0.12023791723376664,1.8239719024251046e-18,1.8909641670781796,0.1202379172337667,0.9999999999999991,1.0000000000000005e-15,5.344675185813862e-16,999999999999998.6,0.8020750411099788,-0.8020750411099787,5.244596786470434e-16,4052419894934336.0,0.8020750411099787,0.9999999999999991,1.0000000000000003e-15,2.6723375929069327e-16,999999999999998.9,0.9999999998372442,1.6275579139251446e-10,5.344675184074118e-16,6144174602.214718,0.9999999999999991,1.0000000000000005e-15,5.344675185813866e-16,999999999999998.6,0.8020750411099787,3.944304526105059e-31,2.6723375929069293e-16,0.9999938558253978,3.2838819301204358e-21,2.0598728359982496e-11,1.2656296125225657e-16,19270.32761004518
