sx,sz,scale,d_mean,d_max,d_last
-1,1,2.895833333333333,0.358139259288651,0.37255630031887554,0.37255630031887554
-1,1,2.9166666666666665,0.35815533446087233,0.37255630031887577,0.37255630031887577
-1,1,2.9375,0.35817118162005707,0.37255630031887566,0.37255630031887566
-1,1,2.958333333333333,0.35818680558320826,0.37255630031887577,0.37255630031887577
-1,1,2.9791666666666665,0.3582022110325806,0.37255630031887554,0.37255630031887554
-1,1,3.0,0.35821740252035905,0.37255630031887566,0.37255630031887566
-1,-1,0.5,0.2578490084458004,0.27757101385446203,0.27757101385446203
-1,-1,0.5208333333333334,0.25814326404376725,0.27757101385446215,0.27757101385446215
-1,-1,0.5416666666666666,0.2584148854118928,0.2775710138544621,0.2775710138544621
-1,-1,0.5625,0.258666387366966,0.27757101385446203,0.27757101385446203
-1,-1,0.5833333333333334,0.2588999254793259,0.27757101385446203,0.27757101385446203
-1,-1,0.6041666666666666,0.25911735800995866,0.27757101385446203,0.27757101385446203
-1,-1,0.625,0.25932029546049457,0.2775710138544621,0.2775710138544621
-1,-1,0.6458333333333333,0.25951014053313426,0.27757101385446203,0.27757101385446203
-1,-1,0.6666666666666666,0.25968812059828733,0.2775710138544621,0.2775710138544621
-1,-1,0.6875,0.2598553142591624,0.2775710138544621,0.2775710138544621
-1,-1,0.7083333333333333,0.2600126732286156,0.27757101385446203,0.27757101385446203
-1,-1,0.7291666666666666,0.26016104045578364,0.27757101385446203,0.27757101385446203
-1,-1,0.75,0.26030116523169466,0.27757101385446203,0.27757101385446203
-1,-1,0.7708333333333333,0.26043371584538744,0.27757101385446203,0.27757101385446203
-1,-1,0.7916666666666666,0.2605592902417509,0.27757101385446203,0.27757101385446203
-1,-1,0.8125,0.26067842503974065,0.27757101385446215,0.27757101385446215
-1,-1,0.8333333333333333,0.2607916031979003,0.2775710138544621,0.2775710138544621
-1,-1,0.8541666666666666,0.26089926055812895,0.2775710138544621,0.2775710138544621
-1,-1,0.875,0.26100179145465063,0.2775710138544621,0.2775710138544621
-1,-1,0.8958333333333333,0.2610995535403571,0.27757101385446203,0.27757101385446203
-1,-1,0.9166666666666666,0.2611928719550304,0.27757101385446215,0.27757101385446215
-1,-1,0.9375,0.2612820429378174,0.2775710138544621,0.2775710138544621
-1,-1,0.9583333333333333,0.2613673369685235,0.27757101385446203,0.27757101385446203
-1,-1,0.9791666666666666,0.26144900150790046,0.27757101385446203,0.27757101385446203
-1,-1,1.0,0.26152726339540694,0.27757101385446215,0.27757101385446215
-1,-1,1.0208333333333333,0.2616023309533729,0.2775710138544619,0.2775710138544619
-1,-1,1.0416666666666665,0.2616743958386701,0.27757101385446203,0.27757101385446203
-1,-1,1.0625,0.2617436346765443,0.27757101385446215,0.27757101385446215
-1,-1,1.0833333333333333,0.2618102105059331,0.2775710138544621,0.2775710138544621
-1,-1,1.1041666666666665,0.26187427406116587,0.27757101385446203,0.27757101385446203
-1,-1,1.125,0.26193596491125626,0.27757101385446203,0.27757101385446203
-1,-1,1.1458333333333333,0.2619954124749109,0.27757101385446215,0.27757101385446215
-1,-1,1.1666666666666665,0.2620527369267895,0.2775710138544621,0.2775710138544621
-1,-1,1.1875,0.2621080500083708,0.27757101385446215,0.27757101385446215
-1,-1,1.2083333333333333,0.2621614557549381,0.27757101385446215,0.27757101385446215
-1,-1,1.2291666666666665,0.262213051148635,0.27757101385446215,0.27757101385446215
-1,-1,1.25,0.2622629267062173,0.27757101385446215,0.27757101385446215
-1,-1,1.2708333333333333,0.26231116700899393,0.27757101385446203,0.27757101385446203
-1,-1,1.2916666666666665,0.2623578511814841,0.27757101385446215,0.27757101385446215
-1,-1,1.3125,0.2624030533244898,0.27757101385446215,0.27757101385446215
-1,-1,1.3333333333333333,0.26244684290756737,0.27757101385446215,0.27757101385446215
-1,-1,1.3541666666666665,0.262489285125272,0.27757101385446203,0.27757101385446203
-1,-1,1.375,0.2625304412210171,0.27757101385446215,0.27757101385446215
-1,-1,1.3958333333333333,0.26257036878193146,0.27757101385446203,0.27757101385446203
-1,-1,1.4166666666666665,0.26260912200770015,0.27757101385446203,0.27757101385446203
-1,-1,1.4375,0.2626467519560284,0.2775710138544621,0.2775710138544621
-1,-1,1.4583333333333333,0.2626833067670658,0.27757101385446203,0.27757101385446203
-1,-1,1.4791666666666665,0.26271883186886585,0.27757101385446203,0.27757101385446203
-1,-1,1.5,0.26275337016572325,0.27757101385446215,0.27757101385446215
-1,-1,1.5208333333333333,0.2627869622110326,0.27757101385446203,0.27757101385446203
-1,-1,1.5416666666666665,0.262819646366131,0.27757101385446203,0.27757101385446203
-1,-1,1.5625,0.26285145894643375,0.27757101385446203,0.27757101385446203
-1,-1,1.5833333333333333,0.2628824343560332,0.27757101385446215,0.27757101385446215
-1,-1,1.6041666666666665,0.26291260521180926,0.2775710138544621,0.2775710138544621
-1,-1,1.625,0.26294200245799315,0.2775710138544621,0.2775710138544621
-1,-1,1.6458333333333333,0.2629706554720304,0.27757101385446203,0.27757101385446203
-1,-1,1.6666666666666665,0.26299859216250404,0.2775710138544621,0.2775710138544621
-1,-1,1.6875,0.26302583905980437,0.27757101385446203,0.27757101385446203
-1,-1,1.7083333333333333,0.26305242140016405,0.27757101385446215,0.27757101385446215
-1,-1,1.7291666666666665,0.2630783632036195,0.2775710138544621,0.2775710138544621
-1,-1,1.75,0.26310368734640194,0.27757101385446215,0.27757101385446215
-1,-1,1.7708333333333333,0.2631284156282206,0.2775710138544621,0.2775710138544621
-1,-1,1.7916666666666665,0.26315256883484983,0.27757101385446203,0.27757101385446203
-1,-1,1.8125,0.26317616679640143,0.27757101385446215,0.27757101385446215
-1,-1,1.8333333333333333,0.26319922844162297,0.2775710138544621,0.2775710138544621
-1,-1,1.8541666666666665,0.2632217718485359,0.27757101385446203,0.27757101385446203
-1,-1,1.875,0.26324381429169785,0.27757101385446215,0.27757101385446215
-1,-1,1.8958333333333333,0.26326537228634894,0.2775710138544619,0.2775710138544619
-1,-1,1.9166666666666665,0.2632864616296781,0.27757101385446203,0.27757101385446203
-1,-1,1.9375,0.26330709743942865,0.27757101385446215,0.27757101385446215
-1,-1,1.9583333333333333,0.2633272941900381,0.27757101385446203,0.27757101385446203
-1,-1,1.9791666666666665,0.26334706574649636,0.27757101385446203,0.27757101385446203
-1,-1,2.0,0.26336642539608796,0.27757101385446215,0.27757101385446215
-1,-1,2.020833333333333,0.26338538587816984,0.27757101385446215,0.27757101385446215
-1,-1,2.0416666666666665,0.26340395941212746,0.27757101385446203,0.27757101385446203
-1,-1,2.0625,0.2634221577236353,0.27757101385446203,0.27757101385446203
-1,-1,2.083333333333333,0.26343999206934243,0.27757101385446203,0.27757101385446203
-1,-1,2.1041666666666665,0.2634574732600916,0.2775710138544621,0.2775710138544621
-1,-1,2.125,0.2634746116827723,0.27757101385446215,0.27757101385446215
-1,-1,2.145833333333333,0.2634914173209009,0.2775710138544621,0.2775710138544621
-1,-1,2.1666666666666665,0.26350789977401357,0.2775710138544621,0.2775710138544621
-1,-1,2.1875,0.26352406827595093,0.2775710138544621,0.2775710138544621
-1,-1,2.208333333333333,0.2635399317121077,0.27757101385446203,0.27757101385446203
-1,-1,2.2291666666666665,0.26355549863571537,0.2775710138544621,0.2775710138544621
-1,-1,2.25,0.2635707772832198,0.27757101385446203,0.27757101385446203
-1,-1,2.270833333333333,0.2635857755888129,0.27757101385446203,0.27757101385446203
-1,-1,2.2916666666666665,0.2636005011981711,0.27757101385446203,0.27757101385446203
-1,-1,2.3125,0.2636149614814516,0.2775710138544621,0.2775710138544621
-1,-1,2.333333333333333,0.26362916354559246,0.27757101385446215,0.27757101385446215
-1,-1,2.3541666666666665,0.2636431142459593,0.2775710138544621,0.2775710138544621
-1,-1,2.375,0.2636568201973791,0.27757101385446203,0.27757101385446203
-1,-1,2.395833333333333,0.26367028778459844,0.27757101385446203,0.27757101385446203
-1,-1,2.4166666666666665,0.26368352317220056,0.27757101385446215,0.27757101385446215
-1,-1,2.4375,0.26369653231401435,0.2775710138544622,0.2775710138544622
-1,-1,2.458333333333333,0.2637093209620443,0.2775710138544621,0.2775710138544621
-1,-1,2.4791666666666665,0.26372189467495055,0.27757101385446215,0.27757101385446215
-1,-1,2.5,0.26373425882610496,0.27757101385446215,0.27757101385446215
-1,-1,2.520833333333333,0.26374641861124765,0.27757101385446203,0.27757101385446203
-1,-1,2.5416666666666665,0.26375837905576666,0.27757101385446203,0.27757101385446203
-1,-1,2.5625,0.2637701450216234,0.27757101385446215,0.27757101385446215
-1,-1,2.583333333333333,0.2637817212139417,0.27757101385446203,0.27757101385446203
-1,-1,2.6041666666666665,0.2637931121872818,0.27757101385446203,0.27757101385446203
-1,-1,2.625,0.2638043223516149,0.2775710138544621,0.2775710138544621
-1,-1,2.645833333333333,0.26381535597801564,0.2775710138544621,0.2775710138544621
-1,-1,2.6666666666666665,0.2638262172040876,0.27757101385446215,0.27757101385446215
-1,-1,2.6875,0.26383691003913684,0.27757101385446203,0.27757101385446203
-1,-1,2.708333333333333,0.2638474383691063,0.27757101385446203,0.27757101385446203
-1,-1,2.7291666666666665,0.2638578059612841,0.27757101385446203,0.27757101385446203
-1,-1,2.75,0.2638680164687985,0.2775710138544621,0.2775710138544621
-1,-1,2.770833333333333,0.26387807343490904,0.27757101385446203,0.27757101385446203
-1,-1,2.7916666666666665,0.26388798029710675,0.27757101385446203,0.27757101385446203
-1,-1,2.8125,0.2638977403910311,0.2775710138544621,0.2775710138544621
-1,-1,2.833333333333333,0.26390735695421463,0.27757101385446203,0.27757101385446203
-1,-1,2.8541666666666665,0.26391683312966374,0.27757101385446203,0.27757101385446203
-1,-1,2.875,0.2639261719692835,0.2775710138544621,0.2775710138544621
-1,-1,2.895833333333333,0.2639353764371545,0.27757101385446203,0.27757101385446203
-1,-1,2.9166666666666665,0.26394444941266976,0.27757101385446203,0.27757101385446203
-1,-1,2.9375,0.2639533936935379,0.27757101385446203,0.27757101385446203
-1,-1,2.958333333333333,0.2639622119986592,0.2775710138544621,0.2775710138544621
-1,-1,2.9791666666666665,0.2639709069708813,0.2775710138544621,0.2775710138544621
-1,-1,3.0,0.26397948117964026,0.27757101385446215,0.27757101385446215
