beta,omega_q,beta_omega_q,theta,g,g2,theory_model,g_star,g_max_used,g_range_hit_cap,chi0,sigma_plus0,sigma_minus0,delta_z0,kms_residual_base,sigma_plus,sigma_minus,delta_z,chi,gamma,phi_ed,r_ed,coherence_ed,rho01_abs_ed,mx_ed,my_ed,mz_ed,gauge_phase_ed,phi_th,r_th,coherence_th,rho01_abs_th,mx_th,my_th,mz_th,gauge_phase_th,trace_distance,phi_ed_unwrapped,phi_th_unwrapped,xi_phi_ed,xi_phi_th
0.5,1.0,0.5,0.7853981633974483,1.0768628071951512,1.1596335055202214,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,2.8382571084307777,1.7214899564105777,2.2243040421608717,3.1358506944444446,0.31769022078554826,2.5292232431933144,0.17747006072907126,0.10201119873265514,0.05100559936632757,0.10201119873265514,0.0,-0.14522168497957522,0.0,2.4242342917820072,0.17533644760221503,0.11526554503787048,0.05763277251893524,0.11526554503787048,0.0,-0.13212389634311783,0.0,0.009317051077780563,2.5292232431933144,2.4242342917820072,-0.18256508854910072,-0.07352949557246821
0.5,1.0,0.5,0.7853981633974483,1.089531781397447,1.1870795026750942,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,2.9054324669832563,1.762233870949845,2.2769484700099385,3.2100694444444438,0.3105068136687665,2.5269430240734847,0.1774032477402074,0.10230354130918301,0.051151770654591505,0.10230354130918301,0.0,-0.14493411518470622,0.0,2.423313822588276,0.17532617191375557,0.11538034984204262,0.05769017492102131,0.11538034984204262,0.0,-0.13201000503090526,0.0,0.00919287148654667,2.5269430240734847,2.423313822588276,-0.17750508972603274,-0.07181214385519652
0.5,1.0,0.5,0.7853981633974483,1.1022007555997428,1.214846505644644,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,2.9733935022439515,1.8034543225012676,2.3302086221613334,3.285156249999999,0.3035475719860726,2.5247256283882837,0.1773391788089847,0.10258760306985971,0.05129380153492986,0.10258760306985971,0.0,-0.1446546509346518,0.0,2.422414719386181,0.1753162722689917,0.11549247225482832,0.05774623612741416,0.11549247225482832,0.0,-0.1318987648720144,0.0,0.009072599929514957,2.5247256283882837,2.422414719386181,-0.17264292061536043,-0.07015502159566869
0.5,1.0,0.5,0.7853981633974483,1.1148697298020387,1.2429345144288708,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.0421402142128633,1.8451513110648456,2.384084498615057,3.3611111111111103,0.2968051760577093,2.5225686066585147,0.1772777068636739,0.10286371887950457,0.05143185943975229,0.10286371887950457,0.0,-0.14438296537029893,0.0,2.421536238270762,0.17530673091263557,0.11560200642076379,0.057801003210381896,0.11560200642076379,0.0,-0.1317900831427346,0.0,0.00895606850522462,2.5225686066585147,2.421536238270762,-0.16796980049956597,-0.06855520585753257
0.5,1.0,0.5,0.7853981633974483,1.1275387040043345,1.2713435290277744,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.1116726028899904,1.8873248366405786,2.4385760993711085,3.4379340277777763,0.2902723901349287,2.520469618249696,0.1772186940784939,0.10313220781175786,0.05156610390587893,0.10313220781175786,0.0,-0.1441187470205011,0.0,2.420677671117297,0.17529753113461172,0.11570904191761264,0.05785452095880632,0.11570904191761264,0.0,-0.13168387160316303,0.0,0.008843117136662141,2.520469618249696,2.420677671117297,-0.16347732221428102,-0.06700996284170979
0.5,1.0,0.5,0.7853981633974483,1.1402076782066306,1.3000735494413553,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.1819906682753354,1.9299748992284675,2.493683424429489,3.5156249999999996,0.2839420894732604,2.5184264267029284,0.17716201123518102,0.10339337391609967,0.05169668695804983,0.10339337391609967,0.0,-0.14386169905551655,0.0,2.419838343289685,0.17528865719488307,0.11581366405100739,0.057906832025503695,0.11581366405100739,0.0,-0.13158004620863162,0.0,0.00873359324228411,2.5184264267029284,2.419838343289685,-0.15915744181412894,-0.06551673219843966
0.5,1.0,0.5,0.7853981633974483,1.1528766524089265,1.3291245756696126,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.253094410368895,1.9731014988285107,2.549406473790197,3.5941840277777772,0.27780728280114025,2.516436895200803,0.17710753713086194,0.10364750695154636,0.05182375347577318,0.10364750695154636,0.0,-0.14361153857294612,0.0,2.4190176115372153,0.1752800942548017,0.11591595412476029,0.057957977062380144,0.11591595412476029,0.0,-0.13147852684495154,0.0,0.008627351413290102,2.516436895200803,2.4190176115372153,-0.15500246765205805,-0.06407311291016009
0.5,1.0,0.5,0.7853981633974483,1.1655456266112223,1.3584966077125469,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.324983829170671,2.016704635440709,2.6057452474532337,3.6736111111111103,0.2718611306608119,2.514498982174976,0.17705515802866273,0.10389488308761531,0.051947441543807656,0.10389488308761531,0.0,-0.14336799591528604,0.0,2.418214862060646,0.1752718283142725,0.11601598968928539,0.058007994844642696,0.11601598968928539,0.0,-0.13137923708502586,0.0,0.008524253098354008,2.514498982174976,2.418214862060646,-0.15100504904654383,-0.06267685056705874
0.5,1.0,0.5,0.7853981633974483,1.1782146008135181,1.388189645570158,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.3976589246806626,2.060784309065063,2.6626997454185983,3.7539062499999987,0.26609696007252864,2.5126107370592288,0.17700476714826605,0.10413576557368759,0.052067882786843794,0.10413576557368759,0.0,-0.14313081401848404,0.0,2.417429508731385,0.17526384615419577,0.1161138447702659,0.05805692238513295,0.1161138447702659,0.0,-0.13128210396481388,0.0,0.00842416629666471,2.5126107370592288,2.417429508731385,-0.1471581646697367,-0.061325825873732934
0.5,1.0,0.5,0.7853981633974483,1.1908835750158142,1.4182036892424463,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.471119696898872,2.1053405197015724,2.720269967686292,3.8350694444444438,0.26050827594461134,2.51077029619126,0.17695626419308777,0.10437040537737685,0.052185202688688426,0.10437040537737685,0.0,-0.14289974779031595,0.0,2.416660991448788,0.17525613528362827,0.11620959007948042,0.05810479503974021,0.11620959007948042,0.0,-0.13118705777672024,0.0,0.008326965260001807,2.51077029619126,2.416660991448788,-0.14345511077246617,-0.06001804426055146
0.5,1.0,0.5,0.7853981633974483,1.20355254921811,1.4485387387294113,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.5453661458252963,2.1503732673502367,2.7784559142563134,3.9171006944444438,0.25508876962193094,2.508975878864101,0.17690955491176918,0.10459904179318497,0.05229952089659248,0.10459904179318497,0.0,-0.1426745635179159,0.0,2.4159087746225665,0.17524868389123072,0.11630329320949154,0.05815164660474577,0.11630329320949154,0.0,-0.13109403187878366,0.0,0.00823253020433356,2.508975878864101,2.4159087746225665,-0.13988948935879844,-0.058751626470617616
0.5,1.0,0.5,0.7853981633974483,1.216221523420406,1.479194794031053,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.6203982714599365,2.195882552011056,2.837257585128663,3.999999999999999,0.24983232493476681,2.507225783527542,0.17686455069121113,0.10482190302227662,0.05241095151113831,0.10482190302227662,0.0,-0.14245503830329215,0.0,2.41517234576859,0.1752414808005747,0.1163950188136989,0.05819750940684945,0.1163950188136989,0.0,-0.13100296251816929,0.0,0.008140747031290575,2.507225783527542,2.41517234576859,-0.13645519638036938,-0.057524800018264315
0.5,1.0,0.5,0.7853981633974483,1.2288904976227017,1.5101718551473715,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.696216073802793,2.2418683736840306,2.8966749803033407,4.08376736111111,0.24473302207944572,2.505518384138677,0.17682116817884172,0.10503920672443899,0.052519603362219495,0.10503920672443899,0.0,-0.14224095952583699,0.0,2.4144512142077192,0.17523451542896926,0.11648482877311664,0.05824241438655832,0.11648482877311664,0.0,-0.13091378866767,0.0,0.008051507059726196,2.505518384138677,2.4144512142077192,-0.13314641002733035,-0.05633589142825855
0.5,1.0,0.5,0.7853981633974483,1.2415594718249976,1.541469922078367,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.7728195528538655,2.28833073236916,2.9567080997803465,4.168402777777776,0.23978513963222967,2.503852126660013,0.17677932893205348,0.1052511605433271,0.05262558027166355,0.1052511605433271,0.0,-0.142032124330906,0.0,2.413744909858254,0.17522777774945272,0.11657278235107124,0.05828639117553562,0.11657278235107124,0.0,-0.1308264518740051,0.0,0.007964706767498338,2.503852126660013,2.413744909858254,-0.1299575791782486,-0.055183319171912694
0.5,1.0,0.5,0.7853981633974483,1.2542284460272937,1.5730889948240399,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.8502087086131556,2.3352696280664453,3.017356943559682,4.25390625,0.2349831549690178,2.5022255257026726,0.1767389590927271,0.10545796260602876,0.05272898130301438,0.10545796260602876,0.0,-0.14182833914336762,0.0,2.413052982113747,0.1752212582556811,0.11665893633690105,0.05832946816845053,0.11665893633690105,0.0,-0.13074089611688822,0.0,0.007880247543464577,2.5022255257026726,2.413052982113747,-0.12688341205395912,-0.054065587222680005
0.5,1.0,0.5,0.7853981633974483,1.2668974202295895,1.605029073384389,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,3.92838354108066,2.3826850607758856,3.078621511641344,4.340277777777777,0.23032174333585745,2.500637161311991,0.17669998908495776,0.10565980199796292,0.05282990099898146,0.10565980199796292,0.0,-0.14162941920510536,0.0,2.4123749987987417,0.17521494792946116,0.11674334517962515,0.05837167258981257,0.11674334517962515,0.0,-0.13065706767792806,0.0,0.007798035449645653,2.500637161311991,2.4123749987987417,-0.12391886510992561,-0.05298127917468362
0.5,1.0,0.5,0.7853981633974483,1.2795663944318854,1.6372901577594152,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.007344050256381,2.4305770304974805,3.140501804025335,4.42751736111111,0.22579577578922824,2.499085675892162,0.17666235333431382,0.10585685921418779,0.052928429607093895,0.10585685921418779,0.0,-0.14143518813550454,0.0,2.41171054519561,0.1752088382106685,0.11682606111244465,0.05841303055622232,0.11682606111244465,0.0,-0.13057491501848106,0.0,0.007717980993450694,2.499085675892162,2.41171054519561,-0.12105913220647445,-0.05192905286079237
0.5,1.0,0.5,0.7853981633974483,1.2922353686341812,1.6698722479491181,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.087090236140319,2.478945537231231,3.202997820711654,4.515624999999998,0.22140031620072523,2.497569771266239,0.17662599000694337,0.10604930658809424,0.05302465329404712,0.10604930658809424,0.0,-0.1412454775138562,0.0,2.4110592231366557,0.1752029209693662,0.11690713426884769,0.058453567134423845,0.11690713426884769,0.0,-0.13049438866573382,0.0,0.007639998909770163,2.497569771266239,2.4110592231366557,-0.11829963407919429,-0.05090763542129101
0.5,1.0,0.5,0.7853981633974483,1.3049043428364773,1.7027753439534987,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.1676220987324735,2.5277905809771375,3.266109561700303,4.604600694444445,0.21713061749816673,2.496088205867581,0.1765908407672572,0.1062373086986092,0.0531186543493046,0.1062373086986092,0.0,-0.1410601264828697,0.0,2.4104206501559053,0.17519718847993052,0.11698661279103367,0.058493306395516836,0.11698661279103367,0.0,-0.13041544110630865,0.0,0.007564007952755372,2.496088205867581,2.4104206501559053,-0.11563600812479317,-0.04991581878202338
0.5,1.0,0.5,0.7853981633974483,1.3175733170387731,1.7359994457725554,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.248939638032843,2.577112161735198,3.3298370269912785,4.694444444444444,0.21298211729434696,2.49463979205866,0.17655685055252526,0.10642102275670291,0.053210511378351456,0.10642102275670291,0.0,-0.14087898137211263,0.0,2.409794458695784,0.17519163339700458,0.117064542931272,0.058532271465636,0.117064542931272,0.0,-0.13033802668677635,0.0,0.007489930697022035,2.49463979205866,2.409794458695784,-0.11306409851424407,-0.04895245549307451
0.5,1.0,0.5,0.7853981633974483,1.330242291241069,1.769544553406289,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.331042854041428,2.626910279505414,3.3941802165845822,4.785156249999999,0.20895043303560187,2.4932233935730155,0.176523967363296,0.10660059897224994,0.05330029948612497,0.10660059897224994,0.0,-0.14070189534059424,0.0,2.4091802953643437,0.1751862487331494,0.1171409691467677,0.05857048457338385,0.1171409691467677,0.0,-0.13026210152054551,0.0,0.0074176933480191685,2.4932233935730155,2.4091802953643437,-0.11057994664772205,-0.04801645490408886
0.5,1.0,0.5,0.7853981633974483,1.3429112654433648,1.8034106668546994,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.413931746758229,2.677184934287785,3.459139130480214,4.87673611111111,0.20503135678503664,2.4918379230759173,0.17649214206854102,0.10677618090222273,0.05338809045111136,0.10677618090222273,0.0,-0.14052872803764316,0.0,2.4085778202388526,0.17518102783802733,0.11721593418855963,0.05860796709427982,0.11721593418855963,0.0,-0.13018762340057893,0.0,0.00734722556129682,2.4918379230759173,2.4085778202388526,-0.10817978196056985,-0.047106779636229036
0.5,1.0,0.5,0.7853981633974483,1.3555802396456607,1.8375977861177868,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.497606316183247,2.727936126082311,3.5247137686781747,4.969184027777776,0.2012208497395915,2.4904823398392786,0.17646132822432753,0.1069479057810486,0.0534739528905243,0.1069479057810486,0.0,-0.14035934528110983,0.0,2.4079867062124145,0.1751759643790155,0.11728947918489309,0.058644739592446544,0.11728947918489309,0.0,-0.13011455171753328,0.0,0.007278460270335397,2.4904823398392786,2.4079867062124145,-0.10586001306685155,-0.04622244232498704
0.5,1.0,0.5,0.7853981633974483,1.3682492138479567,1.8721059111955516,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.5820665623164825,2.779163854888993,3.590904131178464,5.062499999999999,0.19751503656603295,2.48915564752672,0.17643148190492258,0.10711590483389138,0.05355795241694569,0.10711590483389138,0.0,-0.14019361875200936,0.0,2.407406638380088,0.17517105232312563,0.11736164371951886,0.05868082185975943,0.11736164371951886,0.0,-0.13004284738286814,0.0,0.007211333522675195,2.48915564752672,2.407406638380088,-0.10361721925229236,-0.0453625026112646
0.5,1.0,0.5,0.7853981633974483,1.3809181880502526,1.9069350420879927,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.667312485157932,2.8308681207078297,3.657710217981081,5.156684027777777,0.19391019962834832,2.4878568920840367,0.17640256154571218,0.10728030357392308,0.05364015178696154,0.10728030357392308,0.0,-0.14003142570500265,0.0,2.406837313461747,0.1751662859201281,0.11743246590527244,0.05871623295263622,0.11743246590527244,0.0,-0.12997247275657675,0.0,0.007145784324003821,2.4878568920840367,2.406837313461747,-0.10144814231409606,-0.044526064353477904
0.5,1.0,0.5,0.7853981633974483,1.3935871622525484,1.9420851787951108,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.7533440847075985,2.8830489235388215,3.7251320290860264,5.25173611111111,0.19040277316779655,2.486585159731024,0.17637452779671248,0.10744122208412005,0.053720611042060024,0.10744122208412005,0.0,-0.13987264869367455,0.0,2.40627843925884,0.17516165968678965,0.117501982453304,0.058750991226652,0.117501982453304,0.0,-0.12990339157918146,0.0,0.00708175448990244,2.486585159731024,2.40627843925884,-0.09934967874017088,-0.043712273046478865
0.5,1.0,0.5,0.7853981633974483,1.4062561364548443,1.9775563213169056,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.840161360965481,2.9357062633819684,3.7931695644933,5.347656249999998,0.18698933748692878,2.4853395750501055,0.176347343386337,0.10759877528466372,0.05379938764233186,0.10759877528466372,0.0,-0.13971717531019262,0.0,2.405729734142648,0.17515716839214004,0.11757022873826709,0.05878511436913354,0.11757022873826709,0.0,-0.1298355689076921,0.0,0.007019188504936269,2.4853395750501055,2.405729734142648,-0.09731887221854418,-0.042920313422930643
0.5,1.0,0.5,0.7853981633974483,1.41892511065714,2.013348469653377,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,4.927764313931579,2.98884014023727,3.8618228242029016,5.444444444444442,0.18366661318012995,2.4841192991679573,0.17632097299409283,0.10775307318626394,0.05387653659313197,0.10775307318626394,0.0,-0.1395648979381967,0.0,2.4051909265718208,0.17515280704368472,0.11763723885975105,0.05881861942987553,0.11763723885975105,0.0,-0.1297689710552416,0.0,0.0069580333887734325,2.4841192991679573,2.4051909265718208,-0.09535290647439365,-0.0421494072267909
0.5,1.0,0.5,0.7853981633974483,1.4315940848594362,2.0494616238045267,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,5.016152943605896,3.0424505541047284,3.931091808214833,5.542100694444444,0.18043145544555042,2.4829235280256294,0.176295383132131,0.10790422113052849,0.05395211056526424,0.10790422113052849,0.0,-0.13941571351866644,0.0,2.4046617546370515,0.1751485708744978,0.11770304570023422,0.05885152285011711,0.11770304570023422,0.0,-0.12970356553413465,0.0,0.006898238569035465,2.4829235280256294,2.4046617546370515,-0.09344909843092718,-0.041398811140893124
0.5,1.0,0.5,0.7853981633974483,1.444263059061732,2.085895783770352,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,5.105327249988426,3.0965375049843407,4.000976516529091,5.640624999999999,0.1772808485065964,2.481751490733459,0.176270542034697,0.10805232001781107,0.05402616000890553,0.10805232001781107,0.0,-0.1392695233278783,0.0,2.4041419656311214,0.17514445533113143,0.11776768097978786,0.05888384048989393,0.11776768097978786,0.0,-0.12963932100208486,0.0,0.00683975576057398,2.481751490733459,2.4041419656311214,-0.09160489167157215,-0.04066781485612204
0.5,1.0,0.5,0.7853981633974483,1.4569320332640279,2.1226509495508545,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,5.195287233079173,3.1511009928761085,4.071476949145678,5.74001736111111,0.17421190016532936,2.480602448006847,0.176246419554912,0.1081974665231912,0.0540987332615956,0.1081974665231912,0.0,-0.13912623276682579,0.0,2.4036313156424995,0.1751404560622763,0.11783117530776056,0.05891558765388028,0.11783117530776056,0.0,-0.12957620721140872,0.0,0.006782538850884081,2.480602448006847,2.4036313156424995,-0.08981785020844736,-0.03995573927197055
0.5,1.0,0.5,0.7853981633974483,1.4696010074663237,2.159727121146034,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,5.286032892878136,3.2061410177800314,4.142593106064592,5.840277777777777,0.17122183650510966,2.479475690679066,0.17622298706848788,0.10833975330129317,0.054169876650646584,0.10833975330129317,0.0,-0.13898575116160428,0.0,2.403129569170981,0.1751365689081263,0.11789355823164233,0.05894677911582116,0.11789355823164233,0.0,-0.1295141949609896,0.0,0.0067265437913642985,2.479475690679066,2.403129569170981,-0.08808565254006263,-0.03926193481466691
0.5,1.0,0.5,0.7853981633974483,1.4822699816686198,2.1971242985558903,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,5.3775642293853165,3.26165757969611,4.214324987285837,5.941406249999999,0.16830799675551006,2.478370538287602,0.17620021738383945,0.10847926918048326,0.05423963459024163,0.10847926918048326,0.0,-0.1388479915741691,0.0,2.402636498763901,0.17513278989039457,0.11795485828329616,0.05897742914164808,0.11795485828329616,0.0,-0.12945325605082558,0.0,0.006671728494155756,2.478370538287602,2.402636498763901,-0.08640608598609377,-0.03858577986803172
0.5,1.0,0.5,0.7853981633974483,1.4949389558709156,2.2348424817804236,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,5.469881242600712,3.3176506786243434,4.286672592809408,6.043402777777777,0.16546782832885576,2.4772863377305074,0.17617808465795606,0.1086160993468937,0.05430804967344685,0.1086160993468937,0.0,-0.13871287062277837,0.0,2.4021518846715337,0.1751291152029272,0.11801510302273005,0.059007551511365025,0.11801510302273005,0.0,-0.12939336323897976,0.0,0.006618052734284118,2.4772863377305074,2.4021518846715337,-0.08477704129658675,-0.037926679304550896
0.5,1.0,0.5,0.7853981633974483,1.5076079300732115,2.272881670819633,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,5.562983932524323,3.374120314564731,4.359635922635307,6.146267361111109,0.16269888203463723,2.476222461989335,0.17615656431800517,0.10875032551905313,0.054375162759526564,0.10875032551905313,0.0,-0.13858030831190798,0.0,2.401675514520525,0.17512554120288912,0.11807431907956853,0.059037159539784265,0.11807431907956853,0.0,-0.12933449020080084,0.0,0.006565478056855598,2.476222461989335,2.401675514520525,-0.08319650752234732,-0.03728406310799189
0.5,1.0,0.5,0.7853981633974483,1.5202769042755073,2.31124186567352,ordered,0.608110761710203,1.5202769042755073,0.0,2.704173930398532,2.4475466558354673,1.4845120878413243,1.9181094988826062,1.865174681370263e-14,5.6568722991561495,3.4310664875172745,4.433214976763535,6.249999999999997,0.15999880747542913,2.475178308915464,0.17613563298790444,0.10888202611339132,0.05444101305669566,0.10888202611339132,0.0,-0.13845022787085814,0.0,2.40120718300419,0.17512206440246703,0.11813253219236389,0.059066266096181944,0.11813253219236389,0.0,-0.12927661149025338,0.0,0.006513967689043456,2.475178308915464,2.40120718300419,-0.08241812298283469,-0.036966806377275056
2.0,1.0,2.0,0.7853981633974483,0.0,0.0,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,0.0,0.0,0.0,0.0,1.0,3.141592653589793,0.7615941559557649,0.0,0.0,0.0,0.0,-0.7615941559557649,0.0,3.141592653589793,0.7615941559557649,0.0,0.0,0.0,0.0,-0.7615941559557649,0.0,2.0816681711721685e-17,3.141592653589793,3.141592653589793,-0.07263209380308208,-0.08681198342617792
2.0,1.0,2.0,0.7853981633974483,0.002972257169479039,8.83431268151955e-06,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,0.0007911649545712,0.00010707253321377525,0.00032197527235304296,0.0004340277777777777,0.9999999372066339,3.1413767723282526,0.7614763219389348,0.00016438846773651641,8.219423386825821e-05,0.00016438846773651641,0.0,-0.7614763041947399,0.0,3.141334626049658,0.7614529250031183,0.00019647582298703696,9.823791149351848e-05,0.00019647582298703696,0.0,-0.7614528996550316,0.0,1.9858064142380797e-05,3.1413767723282526,3.141334626049658,-0.14520664095088606,-0.17360066684453754
2.0,1.0,2.0,0.7853981633974483,0.005944514338958078,3.53372507260782e-05,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,0.0031646598182848,0.000428290132855101,0.0012879010894121718,0.0017361111111111108,0.9999989953072812,3.1407294706305486,0.7611234283195144,0.0006569886916218325,0.00032849434581091623,0.0006569886916218325,0.0,-0.7611231447687753,0.0,3.140560681936483,0.7610299087241085,0.0007853611537274746,0.0003926805768637373,0.0007853611537274746,0.0,-0.7610295034888483,0.0,7.94483768453286e-05,3.1407294706305486,3.140560681936483,-0.2901828506870431,-0.3471064642426721
2.0,1.0,2.0,0.7853981633974483,0.008916771508437117,7.950881413367595e-05,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,0.007120484591140799,0.0009636527989239772,0.0028977774511773865,0.003906249999999999,0.9999949137680231,3.1396517762114238,0.7605372952714411,0.0014761087050467615,0.0007380543525233807,0.0014761087050467615,0.0,-0.7605358627979946,0.0,3.1392712466958224,0.7603271363712085,0.001765027070776515,0.0008825135353882575,0.001765027070776515,0.0,-0.7603250876972835,0.0,0.00017881552305079753,3.1396517762114238,3.1392712466958224,-0.43469722825839385,-0.5204158760713046
2.0,1.0,2.0,0.7853981633974483,0.011889028677916157,0.0001413490029043128,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,0.0126586392731392,0.001713160531420404,0.005151604357648687,0.006944444444444443,0.999983925207204,3.1381454067240613,0.7597209394018749,0.0026189404401422314,0.0013094702200711157,0.0026189404401422314,0.0,-0.7597164253302927,0.0,3.1374670622989558,0.7593479882003327,0.0031327505599847783,0.0015663752799923891,0.0031327505599847783,0.0,-0.7593415259669535,0.0,0.0003180213718780403,3.1381454067240613,3.1374670622989558,-0.5785164681125359,-0.6934142171527533
2.0,1.0,2.0,0.7853981633974483,0.014861285847395196,0.00022085781703798875,ordered,0.14266834413499388,0.3566708603374847,0.0,49.129773127197325,89.55591488472369,12.120075106438069,36.44599007986,-7.105427357601002e-14,0.019779123864279997,0.0026768133303443813,0.008049381808826073,0.010850694444444442,0.9999607559915544,3.1362127767714054,0.7586785483951763,0.004081577446152937,0.0020407887230764685,0.004081577446152937,0.0,-0.7586675691767528,0.0,3.1351492359391204,0.758097191973964,0.0048847030273103656,0.0024423515136551828,0.0048847030273103656,0.0,-0.7580814548286643,0.0,0.0004971269274905423,3.1362127767714054,3.1351492359391204,-0.7214044947432271,-0.865967360846083
